start	end	text
1090860	1094860	Man nennt ihn Meisterqueel.
1101860	1110860	Es ist alles, wie es sein sollte.
1110860	1121860	Du kannst nur so viel tun.
1122860	1123860	Du kannst nur so viel tun.
1123860	1124860	Du kannst nur so viel tun.
1124860	1125860	Du kannst nur so viel tun.
1125860	1126860	Du kannst nur so viel tun.
1126860	1127860	Du kannst nur so viel tun.
1127860	1128860	Du kannst nur so viel tun.
1128860	1129860	Du kannst nur so viel tun.
1129860	1130860	Du kannst nur so viel tun.
1130860	1131860	Du kannst nur so viel tun.
1131860	1132860	Du kannst nur so viel tun.
1132860	1133860	Du kannst nur so viel tun.
1133860	1134860	Du kannst nur so viel tun.
1134860	1135860	Du kannst nur so viel tun.
1135860	1136860	Du kannst nur so viel tun.
1136860	1137860	Du kannst nur so viel tun.
1137860	1138860	Du kannst nur so viel tun.
1138860	1139860	Du kannst nur so viel tun.
1139860	1140860	Du kannst nur so viel tun.
1140860	1141860	Du kannst nur so viel tun.
1141860	1142860	Du kannst nur so viel tun.
1142860	1143860	Du kannst nur so viel tun.
1143860	1144860	Du kannst nur so viel tun.
1144860	1145860	Du kannst nur so viel tun.
1145860	1146860	Du kannst nur so viel tun.
1146860	1147860	Du kannst nur so viel tun.
1147860	1148860	Du kannst nur so viel tun.
1148860	1149860	Du kannst nur so viel tun.
1149860	1150860	Du kannst nur so viel tun.
1150860	1151860	Du kannst nur so viel tun.
1151860	1152860	Du kannst nur so viel tun.
1152860	1153860	Du kannst nur so viel tun.
1153860	1154860	Du kannst nur so viel tun.
1154860	1155860	Du kannst nur so viel tun.
1155860	1156860	Du kannst nur so viel tun.
1156860	1157860	Du kannst nur so viel tun.
1157860	1158860	Du kannst nur so viel tun.
1158860	1159860	Du kannst nur so viel tun.
1159860	1160860	Du kannst nur so viel tun.
1160860	1161860	Du kannst nur so viel tun.
1161860	1162860	Du kannst nur so viel tun.
1162860	1164060	Du kannst nur so viel tun.
1164060	1165060	Du kannst nur so viel tun.
1165060	1166060	Du kannst nur so viel tun.
1166060	1167060	Du kannst nur so viel tun.
1167060	1168060	Du kannst nur so viel tun.
1168060	1169060	Du kannst nur so viel tun.
1169060	1170060	Du musst nur so viel tun.
1170060	1171060	Du kannst nur so viel tun.
1171060	1178060	14. Mai 17 Hegrade
1178060	1183940	14. Mai 17 Hegrid
1183940	1192060	14. Mai 17 Albert
1192060	1200140	14. Mai 17 Albert
1200140	1209100	Wir können es nicht für uns anfassen, systemd verzeihen zu lassen.
1230140	1233320	Und langsam habe ich nachgedacht
1233320	1246500	4.
1246500	1257500	And slowly I've come to realize
1257500	1266500	It's all as it should be
1266500	1281500	That hiding space, a lonely place
1281500	1296500	How can the right thing be so wrong?
1297500	1315500	I've found mistakes where they don't belong
1315500	1325500	Or the love of life will defeat them
1325500	1339500	They may tear us down, but we'll go down fighting
1340500	1343500	Won't we?
1355500	1359500	Nun, mein Junge, jetzt sind wir angekommen
1359500	1366500	Hier ist Q's Morast, wo Meister Quäl seit Ewigkeiten wohnt
1366500	1374500	Nein, ich habe noch etwas zu tun mit meinen Freunden
1385500	1389500	Viel Erfolg, mein Junge, mach es gut
1397500	1401500	Nachtisch, komm, du musst aufpassen
1401500	1404500	Nicht, dass du im Sumpf stecken bleibst
1404500	1409500	Meister Quäl, wieso sind die jetzt einfach abgeraunt?
1409500	1412500	Warum müssen mich die Leute immer alle allein lassen?
1412500	1417500	Meister Quäl, sind sie hier irgendwo?
1417500	1419500	Hier sind doch nur Frösche
1419500	1426500	Ich glaube, ich habe ihn, Nachtisch, ich glaube, da hinten
1426500	1432500	Da hockt in der Ecke so ein... natürlich, das ist ein Quenn, natürlich
1432500	1434500	Frösche, mehr Frösche
1434500	1439500	Hallo, hey, Sie sind doch sicher Meister Quäl, Nachtisch, ich habe ihn gefunden, Nachtisch
1439500	1442500	Was, wie erstört mich beim Essen, was?
1442500	1443500	Hallo?
1443500	1444500	Mein Name, hab ich gehört
1444500	1448500	Meister Quäl, hallo, Barg hat mich geschickt, erinnern Sie sich, Barg
1448500	1449500	Barg?
1449500	1450500	Bist du ein Frosch?
1450500	1451500	Barg
1451500	1452500	Komm mal her, komm mal her
1452500	1454500	Barg, Barg, Barg
1455500	1456500	Weg da
1457500	1462500	Und das Mikrofon des Jungen sendete ein Licht aus und schoss auf Meister Quäl zu
1462500	1470500	Doch dieser wich mit einem eleganten Sprung aus, den man ihm nicht zugetraut hätte
1470500	1474500	Alter, an dieser Kraft, bist du es, bist du zurückgekehrt
1474500	1475500	Was?
1475500	1477500	Bist du zurückgekehrt?
1477500	1478500	Was?
1478500	1479500	Wie zurückgekehrt?
1479500	1483500	Du sollst mich loslassen, du wolltest mich fast auffressen, du Quänfi, du
1483500	1485500	Weißt du, dann bist du der andere
1485500	1486500	Was?
1486500	1487500	Wie andere?
1487500	1488500	Was redest du da?
1488500	1491500	Ich bin doch hier nur, weil Barg mich hierher geschickt hat
1491500	1494500	Ich bin hier, um zu wissen, wie ich mit diesem Mikrofon umgehen muss
1494500	1499500	Na gut, wenn dem so ist, dann werde ich dich in meine Lehre aufnehmen
1499500	1500500	Was?
1500500	1504500	Ja, okay, du willst mir beibringen, wie ich mit diesem Mikrofon umgehe?
1504500	1506500	Nein, erstmal wird der Hunger gestillt
1506500	1510500	Aufgabe 1, fang mir 20 Frösse
1510500	1511500	Was?
1511500	1512500	Los geht's
1517500	1519500	Jetzt, jetzt bleib stehen
1521500	1523500	Ich hab ihn gleich, ich hab
1525500	1531500	Du musst eins werden mit dem Frost, denke wie der Frost, denke Quark, denke Quark
1531500	1532500	Mist
1532500	1535500	Du bist nicht eins mit dem Frost
1535500	1537500	Ich hab gleich, ich hab gleich
1537500	1541500	Ich hab ihn, ich hab den Frost, ich hab ihn, ich hab einen Frost gefangen, Meister Quäl
1541500	1542500	Zeig mal her
1543500	1545500	Sie essen den ja auch
1545500	1548500	Das war ein alter Frost, der war viel zu langsam
1549500	1552500	Fang mir einen frissen Frost, ein junger
1556500	1560500	Jetzt hab ich dich, und dich hab ich auch, und dich auch
1560500	1564500	Haha, hier ein ganzer Berg von Frösche, ich hab sie alle gefangen
1564500	1566500	Wunderbar, und jetzt isst den Frost
1566500	1567500	Was? Aber
1567500	1569500	Du musst den Frost essen
1571500	1575500	Oh nee, ich musste schon von meinen Adoptivquens immer so viele Frösche essen, muss das sein?
1575500	1577500	Isst den Frost
1580500	1582500	Die haben den noch wenigstens gekocht
1583500	1584500	Der ist noch ganz
1585500	1587500	Und jetzt Ruhe und Frösche
1587500	1589500	Er hat auch noch Eiwechse gefressen
1590500	1596500	Ruhe jetzt, befinde dich und höre auf den Frost, was der Frost zu dir sagt
1596500	1598500	Welcher Frost, den ich gegessen habe oder wen?
1598500	1601500	Natürlich, der Frost, den du gegessen hast
1601500	1606500	Der Frost trifft zu dir, höre auf den Frost, was der Frost dir sagt
1607500	1611500	Frosch, du Frosch du, in meinem Inneren du
1611500	1614500	Du schleimig matschiger Frosch du
1614500	1616500	Frosch du, was hast du mir zu sagen?
1616500	1618500	Gib mir Antwort Frosch
1618500	1620500	Du sollst hören ist reden
1622500	1625500	Kommen wir nun zu Lektion Nummer 2
1625500	1628500	Ok, los gehts, jetzt kann ich meine Mikrokräfte benutzen, oder?
1628500	1630500	Siehst du diesen Kochtopf hier?
1630500	1635500	Ich habe 10 dieser Kochtöpfe hier im Wumpf versteckt
1635500	1636500	Kochtöpfe, ja, ok
1636500	1641500	Und in einen dieser Kochtöpfe ist dein Mastophant drin
1641500	1642500	Nachtisch?
1642500	1646500	Gib mir den richtigen Topf, bevor der Mastophant Matsch ist
1646500	1649500	Was? Aber, ich weiß gar nicht wo ich suchen soll
1649500	1653500	Nachtisch, Nachtisch, mach laut, Nachtisch, mach laut, damit ich dich finden kann
1653500	1657500	Du hast etwa eine Stunde Zeit für Glück
1657500	1659500	Nachtisch, Nachtisch, wo bist du Nachtisch?
1659500	1660500	Nachtisch
1660500	1662500	Jetzt kriegst du erst mal ein Nickerchen
1662500	1664500	Nachtisch, das...
1664500	1666500	Der ist schon fast gekocht
1666500	1668500	Der hat schon eine richtige Kruste an der Haut
1668500	1670500	Bist du wahnsinnig quäl?
1670500	1672500	Ich wollte nur mein Mikroamulett benutzen
1672500	1674500	Ich wollte nicht, dass du Nachtisch kochst
1674500	1676500	Das hast du gut gemacht
1676500	1678500	Du hast ihn schneller gefühlt, als ich es gedacht hätte
1678500	1680500	Der wäre fast draufgegangen
1680500	1682500	Ach, dann wäre für nix passiert
1682500	1683500	Und jetzt?
1683500	1685500	Du siehst hungrig aus wie ein Mastophant
1685500	1686500	Und jetzt?
1686500	1688500	Du siehst hungrig aus wie ein Mastophant
1688500	1690500	Dann wäre für nix passiert
1690500	1691500	Und jetzt?
1691500	1693500	Du siehst hungrig aus mein Junge
1693500	1696500	Das ist dich auf eine Krötensuppe einladen
1696500	1699500	Danach wird es dir sicher besser gehen
1708500	1710500	Ist gar nicht so schlecht die Krötensuppe
1710500	1712500	Lecker, sag ich ja
1712500	1715500	Du wirst dich vielleicht nicht daran erinnern
1715500	1718500	Aber wir kennen uns schon von früher
1718500	1719500	Was?
1719500	1722500	Wir sind uns früher schon mal begegnet
1722500	1725500	Bist du vielleicht ein Onkel von meinem Adoptiv, Quenz?
1725500	1727500	Nein, noch früher
1727500	1729500	Hä? Noch früher?
1729500	1731500	Du warst doch in einem Weißenhaus
1731500	1733500	Ja, genau, ja natürlich
1733500	1735500	Ich war in einem Weißenhaus in Zanarkand, aber da war niemand mehr
1735500	1738500	Das Weißenhaus gehörte mal mir
1738500	1740500	Was? Das Weißenhaus hat dir gehört?
1740500	1742500	Ich habe es gegründet
1742500	1743500	Okay
1743500	1747500	Ich wollte es ein Restaurant werden, aber das wurde nichts
1747500	1749500	Aber das ist auch nicht so wichtig
1749500	1751500	Worauf ich hinaus wollte
1751500	1752500	Worauf willst du denn hinaus?
1752500	1757500	Es wollte dir eigentlich nur sagen, dass du einen Bruder hast
1757500	1758500	Was? Einen Bruder?
1758500	1762500	Ihr wart Zwillinge damals, als ihr zu mir kam ins Weißenhaus
