start	end	text
537000	546000	Möchte ich euch willkommen heißen, beim weihnachtlichen FFM Weihnachts-Special Weihnachtsradio!
546000	549000	Danke, Weihnachtsmock.
549000	554000	Ähm, ja, ich habe gehört, du hast mir was mitgebracht.
554000	557000	Weil Weihnachtsmöcke machen das ja so.
557000	561000	Ja, ich bin ja aus dem Nordkrater hierher gekommen.
561000	564000	Aber ich habe hier meine kleinen Helfer.
564000	570000	Meine kleinen Helfer, die kommen aus Alexandria, aus der Höhle des ewigen Eises.
570000	573000	Das ist ja auch schön eisig da.
573000	577000	Und zwar sind das meine kleinen Freunde, die Mastophanten.
577000	579000	Die Mastophanten?
579000	581000	Was ist denn das?
581000	584000	Ja, das ist genau richtig!
584000	590000	Das sind so kleine grüne Elefanten mit riesigen Stoßzähnen.
590000	594000	Und die helfen mir immer, wenn es darum geht, Weihnachten vorzumachen.
594000	597000	Ja, das ist ja wahnsinnig interessant, Herr Weihnachtsmock.
597000	600000	Aber was hat das alles mit meinem Geschenk zu tun?
600000	607000	Also, ähm, ich dachte mir, dass du, DJ Don und MC Sid,
607000	617000	dass ihr für die Vorbereitung eures nächsten Radios von FFM Teil 9 einen kleinen Helfer gebrauchen könntet.
617000	619000	Einen Helfer?
619000	623000	Du meinst einen Kabelträger oder ein Papst?
623000	626000	So ungefähr hatte ich mir das vorgestellt.
626000	630000	Hier ist ein kleines Geschenk.
630000	635000	Oh nein, das ist doch nicht etwa, das kann doch nicht sein, das ist doch nicht...
635000	640000	Doch, das ist ein kleiner, süßer Mastophant.
640000	645000	Ja, sie erweisen mir unschätzbare Dienste.
645000	649000	Ja hallo, ja hallo Mastophant.
649000	652000	Hallo Mastophant.
652000	655000	Salto, Salto!
655000	663000	Ja, ich habe euch diesen Mastophant mitgebracht, denn er kann viele Kunststücke erlernen und euch weise zur Hand gehen.
663000	665000	Und wenn ihr wollt, kann er...
665000	670000	Soll ein kleines, grünes, elefantartiges Geschöpf uns zur Hand gehen?
670000	673000	Ja, das müsst ihr schon selbst herausbekommen.
673000	676000	Ich bin ja kein Clermock.
676000	684000	Okay, ja, vielen Dank für dieses kleine, süße, stuckelige, mobbelige Elefanten-Baby.
684000	686000	Mastophanten-Ding.
686000	688000	Das ist ja sehr süß.
688000	690000	Ja, das freut mich auch.
690000	697000	Also DJ Don, ich muss jetzt weiter die Weihnacht vorbereiten mit meinen Mastophanten-Freunden.
697000	700000	Ja warte noch, Yo-Yo muss dich doch noch kennenlernen.
700000	702000	Du lieber Weihnachtsmock.
702000	707000	Ja tut mir leid, die Yeti-Fressen draußen vor meinem Schlitten warten schon.
709000	711000	Und er ist weg.
711000	714000	Jetzt bin ich wieder allein in meiner Stube und warte auf Yo-Yo.
714000	722000	In der Zeit könnt ihr euch noch ein Lied, ein weihnachtliches FM-Lied, wahrscheinlich von Nobuo no Matsuo anhören.
722000	724000	Viel Spaß.
733000	735000	Ich bin ja kein Clermock.
735000	737000	Ja, das freut mich auch.
737000	743000	Also DJ Don, ich muss jetzt weiter die Weihnacht vorbereiten mit meinen Mastophanten-Freunden-Baby.
743000	745000	Ja, das freut mich auch.
745000	752000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
752000	754000	Ja, das freut mich auch.
754000	761000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
761000	763000	Ja, das freut mich auch.
763000	771000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
771000	773000	Ja, das freut mich auch.
773000	781000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
781000	783000	Ja, das freut mich auch.
783000	790000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
790000	792000	Ja, das freut mich auch.
792000	800000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
800000	802000	Ja, das freut mich auch.
802000	810000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
810000	812000	Ja, das freut mich auch.
812000	819000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
819000	821000	Ja, das freut mich auch.
821000	829000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
829000	831000	Ja, das freut mich auch.
831000	839000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
839000	841000	Ja, das freut mich auch.
841000	848000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
848000	850000	Ja, das freut mich auch.
850000	858000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
858000	860000	Ja, das freut mich auch.
860000	868000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
868000	870000	Ja, das freut mich auch.
870000	877000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
877000	879000	Ja, das freut mich auch.
879000	887000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
887000	889000	Ja, das freut mich auch.
889000	897000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
897000	899000	Ja, das freut mich auch.
899000	906000	Also DJ Don, ich muss jetzt wieder ein Lied, ein weihnachtliches FM-Lied, vielleicht von Nobuo no Matsuo anhören.
906000	908000	ической Musik
926000	929000	Ja, das war doch ein wirklich weihnachtliches super Lied.
929000	933000	Ich fühl mich jetzt so richtig weihnachtlich in der Stimmung.
933000	941000	Und, oh, ich sehe, es schneit ja schon draußen, ich glaube, das Weihnachtsfest hat angefangen.
941000	947000	Oh, ja, komm, hier, mein kleiner Mastophant, äh, ja, ja, jetzt halt die Klappe!
947000	950000	Oh, oh, Jojo kommt wieder!
950000	957000	Ach, ja, ja, wirklich, was schneit hier draußen, das ist ja ekelhaft!
957000	960000	Jojo, wo warst du denn? Der Weihnachtsmog war da!
960000	964000	Der Weihnachtsmog war da, und der hat uns ein Mastophant geschenkt.
964000	971000	Oh, der Weihnachtsmog war da, atta, damit hätte ich ja jetzt gar nicht gerechnet!
971000	979000	Und ein Mastophant, das ist ja ein süßer kleiner Vieh!
979000	987000	Ja, ja, ganz, irgendwie, ganz knoddelig, ja, das kann ich schon sagen, aber was sollen wir denn mit so einem Mastophant machen?
987000	991000	Also, ich hätte da schon eine Idee für mein nächstes Experiment.
991000	999000	Also, das scheint mir wirklich ein gelungenes Subjekt zu sein für ein kleines Versuchsaufbau.
999000	1005000	Aber der Weihnachtsmog hat doch mir und MC Siddeen den Mastophanten geschenkt.
1005000	1010000	Ja, aber wisst ihr denn überhaupt, was so ein Mastophant zu fressen bekommt?
1010000	1013000	Nee, da, hast recht.
1013000	1017000	Ja, dann denke ich, ist er doch bei mir besser aufgehoben.
1017000	1023000	Ich nehme diesen kleinen mal mit in meinen Shinra-Wagen und...
1023000	1028000	Oh, guck mal nach draußen, ich glaube, ich habe gerade einen Schlitten gesehen.
1028000	1033000	Ja, merkwürdig, wer könnte das denn wohl sein?
1033000	1036000	Das ist sicherlich der Weihnachtsmog.
1036000	1040000	Oh, und ich glaube, ich höre schon die Glocken klingeln.
1040000	1043000	Das Weihnachtsfest ist in vollem Gange.
1043000	1048000	Und damit wünsche ich DJ Don und meinen Co-Moderator...
1048000	1050000	Ja, ja!
1050000	1052000	Fröhliche Weihnachten.
1052000	1055000	Der Weihnachtsmog ist with you.
1055000	1058000	And the Choco Chocobo too!
1067000	1075000	Jurete tokete sasou
1077000	1081000	Yakusoku no sorae
1082000	1085000	Mada takaku takaku
1085000	1088000	Sore dake
1089000	1094000	Sore dake de ii
1094000	1101000	Awaku nijimu rein
1103000	1111000	Kono inochi tsukitemo
1113000	1118000	Anata ga suki desu
1118000	1121000	Iki mo dekizu hodo
1121000	1125000	Sore dake
1125000	1129000	Sore dake
1130000	1138000	Nidoko kienai
1138000	1148000	Nidoko wasurenai
1148000	1157000	Ai no kagiri
1158000	1167000	Amoritai anata ga iru
1173000	1179000	Togetan de kazei
1180000	1188000	Nozete kiete ubau
1191000	1195000	Yume oitsuzuke
1196000	1199000	Ada tooku toku
1199000	1202000	Sore dake
1203000	1207000	Sore dake de ii
1209000	1216000	Hare wataru Eden de
1218000	1225000	Jounetsu ni tsutsumare
1228000	1231000	Seiki o koete
1232000	1243000	Chikazuku yokan wa hageshiku hibita
1244000	1249000	Kaze wa nagareru mama
1249000	1254000	Kokoro wa kanjiru mama
1254000	1258000	Toki wa sugisaru mama
1258000	1272000	Itsumade mo ai no kagiri
1272000	1280000	Nani o ka mo dakishimetai
1281000	1287000	Nidoko kienai
1287000	1299000	Nidoko wasurenai
1299000	1308000	Ai no kagiri
1308000	1317000	Amoritai subete ga aru
1317000	1322000	Kaze wa nagareru mama
1322000	1327000	Kokoro wa kanjiru mama
1327000	1331000	Toki wa sugisaru mama
1331000	1336000	Itsumade mayoi wa nai
1336000	1345000	Ai no kagiri
1345000	1350000	Amoritai anata ga iru
