start	end	text
863120	864120	Volker Morastitus.
864120	865120	Volker Morastitus.
865120	866120	Volker Morastitus.
866120	867120	Volker Morastitus.
867120	868120	Volker Morastitus.
868120	869120	Volker Morastitus.
869120	870120	Volker Morastitus.
870120	871120	Volker Morastitus.
871120	872120	Volker Morastitus.
872120	873120	Volker Morastitus.
873120	874120	Volker Morastitus.
874120	875120	Volker Morastitus.
875120	876120	Volker Morastitus.
876120	906000	Ich bin Brooklyn von Shinra, euerm Lieblingskonzert und ich präsentiere euch nun das neu
906000	916080	neue FFM-Radio-Studio gesponsert von Shinra Electric Company, Shinra Palma Films, Shinra
916080	922320	Railroads und Shinra NOF und nun folgt Werbung.
922320	928560	Meine lieben Filmfreunde, ich bin es wieder Regisseur Palma und ich habe euch einen neuen
928560	929560	Trailer mitgebracht.
929560	935160	Es ist ein wunderbarer Trailer, ein Trailer über wütende Mogris, über wütende Quens.
935160	940680	Die wüten durch die ganze Welt, es ist wunderbar, es ist groß, es ist eine wunderbare Sache,
940680	947120	ein großes Quentum, ein Quentum wie es nicht sein kann, Quentum Trost, der neue Trailer
947120	950440	von mir, Regisseur Palma, jetzt in den Shinra Kinos.
956440	959440	Ich wollte sie schon immer sehr gerne kennenlernen.
961440	964440	Queena hat mir so viel von ihnen erzählt.
966160	971160	Hätte sie sich nicht aufgefressen, hätten wir sie jetzt auch.
973160	975160	Sagen sie mir, für wen sie arbeiten, Kupo.
977160	983160	Das erste, was sie über uns speichern sollten, wir haben unsere Quenze überall.
986160	988160	Ich dachte, ich könnte ihnen vertrauen.
990160	992160	Ihre Motivation ist level.
993160	995160	Meine Motivation ist mein Job, Kupo.
996160	1001160	Sie sind so blind ohne Augentropfen, dass ihnen völlig egal ist, wen sie verfehlen.
1003160	1007160	Wer Mocks und Quens nicht mehr unterscheiden kann, muss gehen.
1009160	1012160	Machen sie sich mal um mich keine Sorgen, Kupo.
1014160	1019160	Schränken sie 00 Mocks Bewegungsfreiheit ein, sterren sie seine Speicherkristalle und zwar
1019160	1021160	alle finden sie 00 Mock.
1022160	1024160	Wie lange hab ich noch, Kupo?
1025160	1027160	30 Kupos, Kupo.
1028160	1031160	Das lässt uns nicht viel Zeit, Kupo.
1035160	1038160	Wo wirst du sein?
1039160	1044160	Vom Regisseur von Mockwigs Reloaded, der Mock After Tomorrow, Mock-Boss, die Herrin der Sitz,
1044160	1051160	Mock-Royale, Mockman, The Dark Knight, Regisseur Palmas, ein Quentum Trost.
1056160	1061160	Ja, das Weintrailer mit mir von mir, Regisseur Palmer, ich hoffe, ihr freut euch, ihr kommt
1061160	1066160	alle scharenweise, ihr stürmt die Shinra Kinos, es ist grandios.
1069160	1078160	Aus technischen Schwierigkeiten heraus können wir die Sendung des FFM-Radios zurzeit leider
1078160	1080160	nicht fortsetzen.
1080160	1088160	Wir verweisen daher auf unser Sonderprogramm von Rosamongry Pilcher, die neue Serie Maria
1088160	1092160	und die Liebe, jetzt Folge 7.
1092160	1095160	Viel Vergnügen wünscht ihnen Shinra.
1098160	1100160	Das war's für heute.
1100160	1102160	Bis zum nächsten Mal.
1102160	1104160	Tschüss.
1128160	1131160	Copyright MDR 2021
1159160	1166160	Der Kampf zwischen Regisseur und FFM wurde sehr intensiv.
1166160	1176160	Der Regisseur Garujo, Dora, glaubt an Maria, die Maria von Bokoku im Krieg geblieben hat.
1178160	1180160	Oh, Amel.
1180160	1182160	Was ist denn, Maria?
1182160	1184160	Ich habe so großen Kummer.
1184160	1187160	Was ist denn los, mein Kind, was ist geschehen?
1187160	1190160	Mein Liebeskummer ist unbeschreiblich groß.
1190160	1193160	Weißt du, es geht um Draco.
1193160	1199160	Weißt du, er fehlt mir so sehr erstständig auf Geschäftsreise oder in seinen wichtigen
1199160	1201160	Business-Meetings.
1201160	1205160	Dieser Draco, der ist doch eh nicht der Richtige für dich.
1205160	1211160	Der hängt doch immer nur mit diesen wilden Tieren in seiner Gartenhütte rum.
1211160	1216160	Wer weiß, was die da immer hinter der verschlossenen Tür treiben.
1216160	1220160	Daher steckt bestimmt nichts Gutes dahinter.
1220160	1225160	Aber, aber ich liebe ihn, wenn er doch nur mehr Zeit für mich hätte.
1225160	1230160	Maria, Maria, Maria und die Amel.
1230160	1234160	Na, was geredet ihr denn hier so Hübsches?
1234160	1239160	Ich hab doch nicht etwa den Namen Draco gehört.
1239160	1245160	Ist auch egal, weil ich, meine liebe Maria, war gerade mit deinem Vater zu Gast und guck
1245160	1247160	mal, was ich habe.
1247160	1250160	Unterschriebene Hochzeitspläne.
1250160	1253160	Du gehörst mir.
1259160	1265160	Ich, Riles, werde dich, Maria, zu meinem angetrauten Eheweib nehmen.
1265160	1268160	Ob du willst oder nicht.
1268160	1271160	Die Hochzeit ist bald.
1276160	1290160	Du, meine Liebe, gehst zu weit.
1291160	1297160	Du, meine Liebe, gehst zu weit.
1297160	1306160	Du, meine Liebe, gehst zu weit.
1306160	1320160	Auch wenn es traurig ist, auch wenn es schwer ist,
1320160	1326160	kann ich mit dir, meine Liebe,
1326160	1332160	die Wünsche, die wir haben,
1332160	1339160	die Wünsche, die wir haben,
1339160	1346160	die Wünsche, die wir haben,
1346160	1352160	wie soll ich dir die Wünsche, die wir haben,
1352160	1358160	die Wünsche, die wir haben,
1376160	1382160	die Wünsche, die wir haben,
1382160	1386160	die Wünsche, die wir haben,
1386160	1390160	die Wünsche, die wir haben,
1390160	1394160	die Wünsche, die wir haben,
1394160	1398160	die Wünsche, die wir haben,
1398160	1402160	die Wünsche, die wir haben,
1402160	1405160	die Wünsche, die wir haben,
1405160	1408160	die Wünsche, die wir haben,
1408160	1411160	die Wünsche, die wir haben,
1411160	1414160	die Wünsche, die wir haben,
1414160	1417160	die Wünsche, die wir haben,
1417160	1420160	die Wünsche, die wir haben,
1420160	1423160	die Wünsche, die wir haben,
1423160	1426160	die Wünsche, die wir haben,
1426160	1429160	die Wünsche, die wir haben,
1430160	1435160	Harje, welch schwerer Schicksalsschlag ereilt mich.
1435160	1438160	Rels will mich zur Frau nehmen, gegen mein Willen.
1438160	1444160	Oh Gott, ich muss meinem geliebten Draco davon in Kenntnis setzen.
1444160	1447160	Ich muss ihm diese Nachricht zukommen lassen.
1447160	1453160	O treuer Briefmog, überbringe diesen wichtigen Eilbrief
1453160	1457160	meinem geliebten Draco auf dem schnellsten Wege.
1457160	1460160	Flieg, flieg auf und davon.
1460160	1462160	Ja, ich beeile mich, Kupo Maria.
1462160	1465160	Ich werde diese Nachricht überbringen, Kupo.
1465160	1468160	Ich beeile mich, ich beeile mich, ich beeile mich, Kupo, Kupo.
1473160	1476160	Die nur noch ein paar Seeliebe
1476160	1479160	haben die letzte Kraft geschwitzt
1479160	1482160	und sind in Garujo geschwitzt.
1482160	1484160	In dem Kampf
1484160	1488160	bewegen sie sich die Storchgäste des Storchgästes.
1488160	1492160	Ein Schütter der Wünsche,
1492160	1495160	der Draco, ist zurück!
1501160	1503160	Ja Draco, ich freue mich,
1503160	1506160	dass ich dich in meiner Gartennütte begrüßen kann.
1506160	1509160	Meiner renovierten Gartennütte.
1509160	1512120	Ja, Herr Behemoth, was kann ich denn heute für Sie tun?
1512120	1520400	Nun, Herr Draco, ich möchte gerade über meine Vermögenssituation mit Ihnen sprechen, meine Immobilien!
1520400	1527480	Ja, es gibt ja auch demnächst große steuerliche Veränderungen. Haben Sie sich denn schon darüber mal informiert?
1527480	1538200	Nun, ja, ich habe ja nicht so viel Zeit und meine Garten sind in viel Zeit in Anspruch, mein Garten!
1538200	1545480	Ich heile, ich heile, Kupo, Herr Draco, Herr Draco, ich muss Ihnen was ganz dringendes berichten!
1545480	1547000	Ja, was gibt es denn?
1547000	1556720	Ja, ähm, was wollte ich nochmal sagen? Ach genau, Maria, Maria hat mich zu Ihnen gebeten, Kupo, weil es ist etwas furchtbares passiert.
1556720	1563040	Weise, die sein gemeines Schuft möchte Maria heiraten und das schon morgen!
1563040	1567760	Kupo, beeilt euch Draco, nur ihr könnt Maria noch helfen, Kupo!
