start	end	text
658000	659000	Hallo.
660000	661000	Er ist DJ Don?
662000	663000	Ja, ich bin DJ Don.
664000	665000	Und was seid ihr eigentlich?
666000	667000	Ihr seht alle so komisch unterschiedlich aus.
668000	669000	Ich bin süß und knuffig.
670000	671000	Titan ist groß und mächtig.
672000	674000	Wir sind Bestias, Menschen singen.
675000	676000	Ah ja, Bestias, schön.
677000	679000	Was machst du in unserem Reich, Mensch?
680000	683000	Ähm, ja, ich weiß auch nicht genau, wie ich hierher gelandet bin, aber ich würde gerne rausgehen.
684000	685000	Ich hab ihn gefunden.
686000	690000	Titan sagt, dem Turm der Bestias kann kein Fleischmann entkommen.
691000	695000	Tim Titan, du bist nicht nur stark, sondern auch zlau, das stimmt.
695000	701000	Hier im Turm der Bestias gehören Menschen nicht hin und können weder rein noch raus.
702000	704000	Aber ich bin hier ja reingekommen, also muss ich ja irgendwie wieder rauskommen.
705000	707000	Das ist nicht der Plan.
708000	714000	Titan meint, wir könnten einen dritten Mitspieler für Bestia ärger dich nicht gebrauchen.
715000	716000	Tim Titan, da hast du vollkommen recht.
717000	719000	Was? Ich bin aber hier raus, ich will nicht spielen.
720000	722000	Du kannst nicht raus.
723000	726000	Okay, dann spiel ich halt Bestia ärger dich nicht.
727000	728000	Man kann jetzt auch zu viert spielen.
729000	731000	Wir spielen es aber nur zu dritt, Kabanke, hast du das verstanden?
732000	736000	Titan hat Bestia ärger dich nicht noch nie zu viert gespielt.
737000	739000	Genau, wir wollen Titan nicht verwirren.
740000	743000	Aber vielleicht will DJ Don viel lieber mit mir spielen, du willst doch bestimmt lieber mit mir verstecken spielen.
744000	746000	Nein, DJ Don will nicht mit dir verstecken spielen, du nervst, hau ab.
747000	748000	Ach komm schon.
749000	751000	Auf Titan, Kabanke, jetzt zerquetschen.
752000	758000	Das wäre schön, aber wir wollen ja nicht so sein, wir Bestias müssen ja eine Einheit bilden, oder so was sagt immer Ilfred.
759000	763000	Na ja, hau einfach ab Kabanke, du bist dir nicht erwünscht, geh.
764000	766000	Aber beim nächsten Mal darf ich wieder mitspielen, okay?
767000	768000	Nein.
769000	770000	Danach, das nächste Mal, danach.
771000	774000	Nein, Kabanke, nein, nein heißt nein, hau ab.
775000	776000	Aber beim dritten Spiel dann?
776000	780000	Nicht beim dritten Spiel, auch nicht beim vierten und auch nicht beim fünften.
781000	782000	Und danach?
783000	785000	Das sehen wir, wenn du jetzt abhaust, das sehen wir, hau einfach ab.
786000	787000	Okay.
788000	790000	Ein ganz schöner herrlicher kleiner Bursche, den ihr hier habt.
791000	793000	Titan baut jetzt das Spielfeld auf.
794000	796000	Restauer, circa zwei Stunden.
797000	803000	Titan, dann werde ich dir jetzt zugucken, wie du das Spiel aufbaust, das sieht immer so graziös aus.
803000	806000	Auf, dann baut man auf, wundervoll, ja toll, was soll ich jetzt machen?
807000	808000	Hey, eine Sekunde.
809000	810000	Ich hab hier mein Handy dabei.
811000	812000	Na klar, ich rufe einfach MC-Sit an.
813000	814000	Der Empfang ist schlecht, aber naja, das macht nichts.
815000	817000	Einen Strich hab ich noch und mein Akku ist auch schon fast alle.
818000	819000	Okay, ich muss jetzt ganz schnell MC-Sit anrufen.
820000	821000	Kontaktliste durchgründen, na ist ja nur MC-Sit.
822000	824000	Okay, komm geh ran, geh einfach ran, geh ran.
825000	826000	Ja, hallo?
827000	828000	Ja, MC-Sit, ich bin's, DJ Don.
829000	830000	DJ Don, bist du das etwa?
831000	832000	Was ist los?
833000	834000	Ich versteh dich ganz schlecht.
835000	836000	Der große Verbrecher, Kupo.
837000	839000	Er ist gefangen, der große Verbrecher.
840000	841000	Er ist im Pflanzengefängnis.
842000	844000	Fandionier, er ist im Pflanzengefängnis.
845000	847000	Kupo, Kupo, Fandionier, Fandionier.
848000	850000	Kupo, der große Verbrecher, Shadow, Kupo.
851000	852000	Hallo, hallo?
853000	856000	DJ Don, wo bist du, was ist mit dir passiert?
857000	858000	Helfen.
859000	860000	Weitergehen Kupo, alle erzählen Kupo.
860000	861000	Was, DJ Don?
862000	865000	Kupo, Kupo, der Shadow, Shadow ist gefangen.
866000	867000	Ruhe.
868000	869000	DJ Don, hallo?
870000	871000	Hallo, DJ Don?
872000	873000	Geht es dir gut?
874000	875000	Wurm der Bestias.
876000	878000	Was für ein Wurm, was redest du da?
879000	880000	Kupo.
881000	884000	Oh nein, Shadow, der ist im Pflanzengefängnis.
885000	887000	Fandionier, wie war das Fandionier?
887000	889000	Egal, ich muss Shadow befreien.
890000	892000	Nur durch mich ist Shadow überhaupt in das Gefängnis gekommen.
893000	894000	MC Z, ich muss gehen.
895000	896000	DJ Don?
897000	899000	Mist, die Verbindung ist unterbrochen worden.
900000	902000	MC Z, ich muss gehen, ich muss Shadow befreien.
903000	904000	Was ist mit DJ Don? Egal, ich muss Shadow befreien.
905000	907000	Das war ein Anruf, DJ Don, ich muss ihn finden.
908000	909000	Ich muss ihm helfen, hat er glaube ich gesagt.
910000	911000	Was, du musst DJ Don?
912000	913000	Pass auf, ich muss zu DJ Don.
914000	915000	Ich muss zu Shadow.
915000	916000	Das hilft nichts, wir müssen uns trennen.
917000	919000	MC Z, es war schön, dich kennengelernt zu haben.
920000	921000	Wir sehen uns auf jeden Fall wieder, da bin ich mir sicher.
922000	924000	Ja sicher, ich muss mich jetzt beeilen. Tschüss MC Z, gute Reise.
925000	926000	Die Kraft des Mikros wird uns wieder zusammenführen.
927000	928000	Ja oder so ähnlich. Tschüss MC Z.
929000	930000	Ich wünsche dir alles Gute.
931000	932000	Ja und macht wieder FFM Radio. Tschüss MC Z.
933000	936000	Okay, DJ Don ist also im Wurm der Bestias.
937000	939000	Was kann das heißen? Was meint er damit?
940000	942000	Na ruhig mal ein bisschen mehr Informationen geben können, der Trottel.
942000	944000	Wurm der ... das kann eigentlich ...
945000	946000	Das kann eigentlich nur eins bedeuten.
947000	948000	Ich muss den zu kriegen.
973000	974000	Ja.
975000	976000	Ja.
977000	978000	Ja.
979000	980000	Ja.
981000	982000	Ja.
983000	984000	Ja.
985000	986000	Ja.
987000	988000	Ja.
989000	990000	Ja.
991000	992000	Ja.
993000	994000	Ja.
995000	996000	Ja.
998000	999000	Ja.
1000000	1001000	Ja.
1002000	1003000	Ja.
1004000	1005000	Ja.
1006000	1007000	Ja.
1008000	1009000	Ja.
1010000	1011000	Ja.
1012000	1013000	Ja.
1014000	1015000	Ja.
1016000	1017000	Ja.
1019000	1020000	Ja.
1021000	1022000	Ja.
1023000	1024000	Ja.
1025000	1026000	Ja.
1027000	1028000	Ja.
1029000	1030000	Ja.
1030000	1031000	Ja.
1032000	1033000	Ja.
1034000	1035000	Ja.
1036000	1037000	Ja.
1038000	1039000	Ja.
1040000	1041000	Ja.
1042000	1043000	Ja.
1044000	1045000	Ja.
1047000	1048000	Ja.
1049000	1050000	Ja.
1051000	1052000	Ja.
1053000	1054000	Ja.
1055000	1056000	Ja.
1057000	1058000	Ja.
1058000	1059000	Ja.
1060000	1061000	Ja.
1062000	1063000	Ja.
1064000	1065000	Ja.
1066000	1067000	Ja.
1068000	1069000	Ja.
1070000	1071000	Ja.
1072000	1073000	Ja.
1075000	1076000	Ja.
1077000	1078000	Ja.
1079000	1080000	Ja.
1081000	1082000	Ja.
1083000	1084000	Ja.
1085000	1086000	Ja.
1146000	1167000	In der Hölle, in der Hölle ist es heiss, in der Hölle, in der Hölle brat ich Eis.
1167000	1173000	Ja ja, hier mein kleiner Chocobo, ist ein guter Chocobo.
1174000	1179000	Und wenn du erstmal so einen richtigen Partner gefunden hast, dann bekommen wir auch noch einen blauen Chocobo.
1181000	1185000	Du warst eine Fehlparung, mein lila, gestreifter Chocobo, mit nur einem Fuß.
1187000	1192000	In der Hölle, in der Hölle ist es heiss, in der Hölle, in der Hölle brat ich Eis.
1194000	1196000	Hallo, hallo, ist hier jemand? Hallo.
1196000	1197000	Willkommen, Gast.
1197000	1200000	Hallo, ich bin MCCid und wer sind Sie?
1200000	1202000	Ich bin Chocobo, Farmboy.
1202000	1206000	Sie sind aber nicht der Farmboy, wir kennen uns nicht, oder?
1206000	1213000	Ah, Sie meinen meinen Bruder, ja, der war auch Chocobo, Farmboy.
1213000	1219000	Und ich glaube auch Chocobo, Farmboy zu sein ist ja das Wichtigste.
1219000	1221000	Ah ja, das ist wohl offensichtlich Ihr Bruder.
1221000	1228000	Ja, mein Bruder, der ist gerade im Golmore Dschungel, da werden viele Stars hin.
1228000	1231000	Das ist ja hochinteressant, kann man bei Ihnen einen Chocobo mieten?
1231000	1238000	Ja, Chocobo, ich bin ja selbst, halb Chocobo, mein Vater war Chocobo.
1238000	1241000	Ihr Bruder war auch schon, meine Mutter war ein Chocobo, ja ich weiß.
1241000	1243000	Kann ich einen Chocobo mieten?
1243000	1246000	Ich muss nämlich nach Süden, in den Sumpf.
1246000	1247000	In den Sumpf, ja.
1247000	1249000	Ich muss den Wurm dort finden.
1249000	1254000	Ah, Sie meinen den Mitgangssolen?
1254000	1256000	Genau den, den muss ich finden.
1256000	1262000	Ja, da machen wir Führungen hin mit Chocobos.
1262000	1265000	Sind die gesund, geht es denen gut?
1265000	1275000	Ja, einige Chocobos hatten ein paar Fehlpaarungen, aber Chocobo zu sein ist schon das Beste.
1275000	1277000	Wann geht die denn los, die Tour?
1277000	1280000	Haben Sie denn schon einen Chocobo ausgesucht?
1280000	1282000	Nein, welchen können Sie denn empfehlen?
1282000	1287000	Ja, da habe ich einen Chocobo, den ich immer mit sehr viel Liebe behandle.
1287000	1294000	Dante, so heißt der Chocobo, nach meinem Bruder, der ja auch halb Chocobo ist.
1294000	1302000	Und in den Stunden, wo ich mich allein fühle, wo ich mich nach dem Körper meines Bruders sehe.
1302000	1303000	Wann geht es denn los?
1303000	1304000	Wir können sofort los.
1304000	1307000	Auf geht's, dann satteln wir die Chocobos.
1307000	1313000	Ich habe immer Musik von meinem Bruder, also zum Starten, das ist ein Erfolgsschlager.
1313000	1316000	Na dann auf, los geht's.
1316000	1317000	Musik ab.
1329000	1331000	Meine Mutter war ein Chocobo.
1333000	1335000	Chocobo, Chocobo, Chocobo.
1337000	1339000	Ja du, ich meine ich füttern.
1341000	1343000	Und nun ja, ja du.
1345000	1347000	Federn auf dem Bauch.
1348000	1350000	Ich meine ich bin einfach meine Mutter.
1351000	1357000	Ja wenn ich, wenn ich hier äh, wenn ich hier äh, ja wenn ich hier äh.
1357000	1359000	Ich sag's euch nachher.
1359000	1362000	Shinra Star, ja du.
1363000	1366000	Shinra Star, ja du.
1368000	1384000	Die Welt ist doch voll von absonderlichen Persönlichkeiten und ich denke, Chocobo Pharma zu sein ist doch das Wichtigste.
1384000	1385000	Das Wichtigste.
1391000	1398000	Ja wenn ich, wenn ich hier äh, wenn ich hier äh, ja wenn ich hier äh Gliedchen singen darf.
1399000	1400000	Ich sag mal, ich.
1403000	1405000	Ich meine ich bin einfach.
1406000	1414000	Ja ne, da hab ich das Wichtigste und bin einfach das absonderliche Persönlichkeiten und ich denke.
1417000	1425000	Nööölle Samenbrühe, nöölle das Kreis, nööölle Samenbrühe, ich hab wohl noch ein Welt.
1427000	1428000	Hölle, Hölle, Hölle.
1431000	1433000	Nööölle, Hölle, Hölle.
1435000	1438000	Nöölle, Hölle, Hölle, das ist mein Lieber.
1439000	1442000	Nöölle, Hölle, Hölle, nöölle, zieh' sich mit dir.
1443000	1446000	Nöölle, Hölle, Hölle, das ist mein Lieber.
1448000	1452000	Nööölle, Hölle, Hölle, das ist mein Lieber.
1455000	1459000	Da ist er, ich seh' ihn, er kommt direkt auf uns zu. Oh mein Gott was machen wir, wir müssen uns verteidigen.
1459000	1461000	Da muss man ganz ruhig sein?
1461000	1464000	Ja halt ruhig sein, das ist eine gefährliche Bestie.
1465000	1466000	Wir müssen kämpfen.
1467000	1468000	Ich könnte was tun.
1468000	1469000	Wie willst du denn kämpfen?
1470000	1476000	Ich hab da einen Trick wie man einfach den Midgar Solim so zack fertig machen kann, aber ich bräuchte dafür Geld.
1477000	1479000	So hundert Geld würden erstmal reichen.
1479000	1485000	Hundert Geld, ah, er sieht wirklich sehr groß und bedrohlich aus. Alles klar, ok hier hast du hundert Geld.
1485000	1486000	Jetzt wie ist dein Trick?
1486000	1491000	Also erstmal stehe ich hier und rufe.
1491000	1492000	Er kommt immer näher.
1492000	1496000	Midgar Solim, stopp. Jetzt ist er gestoppt.
1497000	1498000	Wie kann das sein?
1498000	1507000	Er könnte jederzeit weitermachen. Ich könnte ihn vernichten, aber ich bräuchte wieder Geld. Hundert Geld würden reichen erstmal.
1507000	1512000	Du sollst ihn nicht vernichten, ich muss in ihn rein, ich muss in seinen Maul, da ist DJ Don.
1512000	1514000	Das funktioniert so nicht.
1514000	1519000	Wir müssen da rein durch den Kopf oder Mund irgendwie.
1520000	1524000	Nicht achten auf diese Geräusche, die gerade aus dem Midgar Solim kommen.
1524000	1529000	Oder wir gehen durch das Loch was, gerade aus seinem Bauch.
1530000	1532000	Ja, fünfzig Geld wird auch reichen.
1532000	1534000	Was ist das?
1534000	1535000	Ja, dreißig, ich werde ein Option.
1535000	1537000	Da fallen Chocoboos aus dem Loch.
1537000	1538000	Ja, zehn Geld.
1538000	1540000	Hat der etwa Chocoboos gegessen?
1540000	1542000	Ja, fünf Geld würden ja auch reichen.
1542000	1544000	Da kommen immer mehr Chocoboos raus.
1544000	1547000	Der Eingel ist eigentlich genau das Richtige.
1549000	1553000	Da ist ein riesiger unglaublich fetter Chocobo in diesem Wurm.
1553000	1557000	Ja, nicht beachten den Chocobo im Midgar Solim, bitte.
1557000	1560000	Mein Gott, ist der fett.
1560000	1563000	Das hat nichts mit dem zu tun, was wir hier machen.
1563000	1567000	Der ganze Wurm besteht einfach nur aus Chocoboos.
1567000	1569000	Ja, das stimmt.
1570000	1572000	Sowas habe ich noch nicht gesehen.
1572000	1573000	Ist ja verrückt.
1573000	1574000	Moment, Chocobos.
1574000	1576000	Haben Sie irgendwas damit zu tun?
1576000	1578000	Ich bin nur Chocobo-Pharma.
1578000	1580000	Meine Mutter war ein Chocobo.
1580000	1582000	Wo ist der Richtige Midgar Solim?
1582000	1583000	Ja, ich glaube, den...
1583000	1585000	Ich brauche den richtigen Midgar Solim.
1585000	1587000	Da ist mein Freund DJ Don.
1587000	1589000	Ich glaube, der ist...
1589000	1590000	Solim.
1590000	1593000	Ja, ich weiß nicht so ganz genau, was die von mir wollen.
1593000	1594000	Solim.
1594000	1595000	Der ist schon mal tot.
1595000	1597000	Moment, mein Mobiltelefon.
1597000	1598000	Eine Sekunde.
1598000	1599000	Ja.
1599000	1600000	Gut, Chocobos.
1600000	1601000	Chocobos, ihr könnt gehen.
1601000	1603000	Das ist schiefgelaufen.
1603000	1604000	DJ Don, wo bist du?
1604000	1605000	Sit, sit.
1605000	1606000	Wo bist du?
1606000	1608000	Ich habe hier den Wurm gefunden, aber...
1608000	1609000	Ich habe dich erreicht.
1609000	1610000	Danke, danke, Ramo.
1610000	1611000	Ramo hat nämlich mein Handy aufgeladen.
1611000	1613000	Das ist eine Rente, aber das ist ein bisschen komisch.
1613000	1614000	Alterszeitzeit.
1614000	1615000	Ja, Alterszeitzeit.
1615000	1617000	Alterszeitzeit ist Rente, Ramo.
1617000	1618000	Wovon redest du?
1618000	1620000	Ich bin hier beim Leviathan und Titan und wir spielen zusammen.
1620000	1621000	Bestia, ärgere dich nicht.
1621000	1623000	Ich habe das jetzt schon seit zwei Tagen.
1623000	1624000	Wo bist du?
1624000	1625000	Außen verliere ich immer.
1625000	1626000	Ich habe keinen Bock mehr.
1626000	1627000	Ich bin im Turm der Beste.
