start	end	text
261240	265240	Pünktlich ist ein toller Shadow ja nicht. Wir stehen hier jetzt ja schon lang genug.
265240	267240	Seid ruhig, ihr Nichtsahnenden.
267240	268240	Was war das?
268240	269240	Das ist der schwarze Mann.
269240	271240	Was für ein schwarzer Mann?
271240	275240	Ich werde euch nun zu eurer Bestimmung führen.
275240	278240	Was? Wofür soll das sein?
278240	283240	Wofür sind wir denn bestimmen? Und wer oder was oder wie ist unsere Bestimmung?
283240	288240	All eure Fragen werden beantwortet werden. Aber nicht hier und jetzt.
288240	295240	Ich werde euch nun zu demjenigen führen, der euch die Antworten geben wird.
295240	299240	Kommt mit, DJ Don und MC Sit.
299240	302240	Du hast aber komische Freunde. Ja, das ist, ich weiß nicht.
302240	304240	Schnell, wir müssen gehen.
304240	307240	Ja, das wird schon lustig. Komm, MC Sit.
307240	311240	DJ Don, ich werde dir jetzt vertrauen. Enttäusch mich.
311240	313240	Schneller, die Zeit drängt.
313240	316240	Wir können ja auf dem Weg ein bisschen mit ihm hören.
316240	318240	Dann wird es lustiger, nicht wahr?
318240	319240	Ja, okay.
319240	321240	Schauen wir mal, was lustig ist.
338240	343240	Have you ever seen me singing in the sunshine one lovely afternoon?
343240	347240	You can hear me if you really want. You can hear me clear pretty soon.
347240	351240	Have you ever seen me singing in the sunshine one lovely afternoon?
351240	356240	Singing lull so you can feel fine. Let us sing forever and a day.
356240	360240	Here deep in the forest, forgive and forget. See everything is new.
360240	365240	Here deep in the forest, forget. Bound track for such a new world.
365240	369240	Why don't you let it go away? Shall we sing? Shall we sing? No one's watching.
369240	373240	Why don't you want to get a stick? In the forest you can have a lot of fun.
381240	385240	Have you ever seen me playing in the shade of one lovely apple tree?
385240	389240	You can find me if you really want. Come and join me, you're gonna be free.
389240	393240	Have you ever seen me playing in the shade of one lovely apple tree?
393240	397240	We are friends and never disagree. Let us play forever and a day.
397240	402240	Here deep in the forest, forgive and forget. See everything is new.
402240	406240	Here deep in the forest, forget. Bound track for such a new world.
406240	411240	Why don't you let it go away? Shall we play? Shall we play? Please don't delay.
411240	415240	Why don't you want to get a stick? In the forest you can have a lot of fun.
423240	427240	Here deep in the forest, forgive and forget. See everything is new.
427240	431240	Here deep in the forest, forgive and forget. See everything is new.
431240	435240	Here deep in the forest, forget and forget. See everything is new.
435240	439240	Here deep in the forest, forget. Bound track for such a new world.
439240	443240	Why don't you let it go away? Shall we dance? Shall we dance?
443240	445240	No one's watching.
447240	448240	Come on!
448240	450240	Let's get out of here and enjoy.
450240	452240	Let's do this!
452240	453240	Come on!
453240	454240	Come on!
454240	455240	Let's do this!
455240	456240	Come on!
456240	457240	Let's go!
457240	458240	Let's go!
458240	460240	Why don't you let them go away?
460240	462240	Shall we dance, shall we dance, take a good chance?
462240	464240	Why don't you want to get a steak?
464240	466240	In the forest you can have a lot of fun!
484240	487240	Ja, das war mal wieder ein schönes Lied.
489240	491240	Das war, glaube ich, anders, die Melodie, gell?
491240	492240	Das war genau so.
492240	493240	Ja? Bist du nicht sicher?
493240	494240	Da, da, da!
494240	495240	Ach so, ja.
495240	496240	Nee, ich denke, aber...
496240	497240	Ich erkanne...
497240	499240	Hallo, ich kann mich erinnern, als ob es gestern wäre.
499240	500240	Das war gerade vor ein paar Sekunden.
500240	501240	Ach so.
501240	502240	Ja.
502240	503240	Daran kannst du zwingen.
503240	504240	Ja, vielleicht.
504240	505240	Sind wir bald da?
505240	506240	Ja.
506240	507240	Ich mein, das ist ein langer Weg.
507240	508240	Sind wir schon da?
508240	509240	Shadow!
509240	510240	Hallo!
510240	511240	Dauert's noch lange.
511240	513240	Meine Füße tun weh.
513240	516240	Ja, Shadow, mir ist langweilig.
516240	517240	Ich muss mal.
517240	518240	Shadow!
518240	519240	Sind wir schon da?
519240	520240	Schwarzer Mann!
520240	521240	Sind wir schon da?
521240	522240	Seid ruhig!
522240	525240	Wir sind jetzt an eurem Bestimmungsort angekommen.
525240	528240	Warum glitzert es hier eigentlich überall so?
528240	529240	Und es duftet!
529240	530240	Riech mal!
530240	531240	Ah!
531240	532240	Mmh!
532240	533240	Lecker!
534240	535240	Wartet hier!
535240	540240	Ich werde kurz nachsehen, ob ER euch empfangen will.
540240	541240	Uhuhu!
541240	542240	Er?
542240	545240	Weißt du, das ist wieder so ein lustiger Bock.
545240	550240	Irgendwie so eine Juckzirpe oder irgendwas anderes putziges Kleines mit Stacheln oder sowas.
550240	552240	Oh, ich hasse warten.
552240	554240	Warten ist langweilig.
554240	555240	Aber guck mal da hinten.
555240	556240	Wir kommen grad auch von zu.
556240	557240	Was?
557240	558240	Wir zwei Kerle dort.
558240	560240	Sie sehen aber komisch aus.
560240	561240	Hallo!
561240	562240	Ihr eintamen Herzen!
562240	563240	Ihr eintamen Herzen!
563240	564240	Wir haben alles für jeden Geschmack.
564240	565240	Was steht's, Junge?
565240	566240	Ist ja schön.
566240	567240	Wollt ihr zwei Hübschen nicht mal mit uns zusammenfassen?
567240	569240	Wollt ihr wieder so ein Bungle spielen?
569240	570240	Was spielen?
570240	572240	Komm, während wir warten auf Shadow können wir noch ein bisschen was spielen.
572240	573240	Habt ihr Videospiele?
573240	574240	Ich stelle euch gerne meinen Joystick zur Verfügung.
574240	575240	Meiner auch.
575240	576240	Ist ja ein bisschen komisch.
576240	577240	Hier, ich finde es auch ganz seltsam.
577240	578240	Shadow!
578240	579240	Shadow!
579240	582240	Ähm, ja, ja, es hört sich an, wie es hier an der Wand ist.
582240	583240	Und wie geht es euch?
583240	584240	Ich finde es sehr seltsam.
584240	585240	Ja, ich finde es seltsam.
585240	586240	Was ist das?
586240	587240	Was ist das denn?
587240	588240	Was ist das denn?
588240	589240	Was ist das denn?
589240	590240	Was ist das denn?
590240	591240	Was ist das denn?
591240	592240	Was ist das denn?
592240	593240	Mein Herz!
593240	594240	Mein Herz!
594240	595240	Mein Herz!
595240	596240	Mein Herz!
596240	604740	Ja, es hört sich sehr interessant an, aber ich glaube, unser Vorrat an Shinra-Gill ist leider ausgegangen.
604740	607740	Ich hab' furchtbare Migräne, glaub ich.
607740	612740	Ja, auch. Ich hab' meinen Bauch, der explodiert fast. Ich glaub', ich hab' einen Bomber gegessen.
612740	616240	Ich bin ganz konfus, ich dreh' mich die ganze Zeit.
616240	621240	MC Sid und DJ Don, er ist nun bereit, euch zu empfangen.
621240	625740	Oh, okay. Das hört sich aber sexy an.
625740	627740	Willkommen. War schön, eure Bekanntschaft zu machen.
627740	631740	Ja, tschüss, ihr zwei Süßen. Bis später.
631740	632740	Komm schnell bitte weg.
632740	633740	Wiedersehen.
633740	634740	Ciao.
634740	635740	Nun tretet ein.
635740	636740	Kommst du mit?
636740	637740	Komm noch mit.
637740	642740	Ich kann euch euren Weg nur zeigen. Gehen müsst ihr ihn alleine.
642740	643740	Okay, dann tschüss.
643740	646740	War nett, Mr. Herr. Shadowding.
646740	649740	Ah, du schwarzer Mann.
652740	653740	Hier ist doch gar nichts.
653740	655740	Was sollen wir denn hier?
655740	656740	Was weiß ich?
656740	657740	Was hat sich dieser Shadow gedacht?
657740	658740	Gehen wir wieder raus, oder?
658740	663740	Grüß DJ Don und MC Sid.
663740	664740	Brooklyn?
664740	668740	Was? Es war doch eine Falle. Siehst du? Ich hab' dir gesagt, man kann ihm nicht trauen.
668740	671740	Nein, nein. Shadow, das ist die falsche...
671740	672740	Jetzt haben sie uns. Toll.
672740	673740	Shadow!
673740	676740	Beruhigt euch. Ich werde euch nichts tun.
676740	679740	Ja, genau. Und ich bin ein Behemoth.
679740	686740	Schindler, die uns ja nicht das Radio zerstört haben, die nicht gemein sind. Die sind ja immer gemein.
686740	691740	Die bösen Schindler-Typen. Du bist ein böser Schindler-Typ mit deinem Lieblingskonzert Schindler.
691740	693740	Ihr wisst noch nicht alles.
693740	696740	Ich habe eine ganz schlechte Vorahnung.
696740	700740	Ich glaube, er will uns seine Lebensgeschichte erzählen.
700740	701740	Oh nein.
701740	704740	Doch, doch. Ich glaube schon.
704740	707740	Nein, das sparen wir uns für heute.
708740	714740	Nun, es ist etwas anders. Es ist etwas passiert innerhalb von Shinra.
714740	716740	Innerhalb von Shinra?
716740	724740	Ja. Ihr müsst wissen, viele Dinge sind im Umbruch und einiges ist anders als früher.
724740	728740	Ihr habt jetzt wieder dieses Schokoladeneis mit den Streuseln?
728740	733740	Es geht weniger um Schokolade, mehr um Kaffee.
733740	734740	Kaffee?
734740	737740	Kaffee? Das erinnert mich. Es war doch irgendetwas mit Kaffee, Kaffee.
737740	738740	Ich habe es nie.
738740	740740	Kaffee. Guck mal. Guck mal, nichts muss.
740740	742740	Shinra? Verschwörung?
742740	743740	Schindler.
743740	744740	Schindler.
744740	746740	Schindler. Genau, du bist Schindler. Du bist bös. Geh weg.
746740	747740	Ja.
747740	748740	Du bist doch Schindler, mein böser Schindler.
748740	750740	Nein. Red mir zu.
750740	756740	Shinra ist nicht mehr das, was es mal war. Es ist nicht mehr mein Konzert.
756740	757740	Das tut mir leid, ja.
757740	763740	Es ist ein gewisser Garland, der nun die Macht über Shinra hat. Er hat die wahre Macht.
763740	767740	Ich bin nur noch der offizielle Präsident von Shinra.
767740	769740	Ah ja, ja. Ich habe davon gehört.
769740	774740	Nun, es ist folgendermaßen. Garland möchte die Macht an sich reißen.
774740	777740	Nicht nur Shinra, er will die ganze Welt.
777740	779740	Die ganze Welt?
779740	781740	Dafür hat er die Kaffeebohne.
781740	784740	Die Kaffeebohne? Was will er denn mit der Kaffeebohne?
784740	785740	Unsere Kaffeebohne.
785740	787740	Was macht er mit der Kaffeebohne?
787740	790740	Weiß nicht. Hat er so Schlafprobleme und will Kaffee trinken?
790740	795740	Nein, die Kaffeebohne. Ihr versteht nicht. Wisst ihr denn nicht, was die Kaffeebohne wirklich ist?
795740	799740	Eine Kaffeebohne, um Kaffee zu machen?
799740	808740	Nein, so ein Unsinn. Die Kaffeebohne ist der Schlüssel zur schwarzen Materia. Es ist die schwarze Materia.
808740	810740	Die schwarze Materia?
810740	816740	Das hört sich ja ganz spannend an, aber was willst du von uns da jetzt?
816740	821740	Das ist ganz einfach. Garland möchte alle Mocks auslöschen.
821740	822740	Alle Mocks auslöschen?
822740	824740	Das ist doch gar nicht so schlecht.
824740	826740	Alle Mocks sind blöd.
826740	827740	Wer mag denn Mocks?
827740	829740	Das sagt nur Kupo.
829740	834740	Nein, ihr versteht nicht. Die Mocks sind meine größte Wählergemeinschaft.
834740	835740	Was?
835740	836740	Ihr müsst mir helfen.
836740	838740	Ich denke jetzt langsam an alles Einzelne.
839740	842740	Und was habe ich davon? Ich meine, wir?
842740	851740	Ihr habt Josef die Kaffeebohne fast abgenommen und ich spüre, dass ihr der wahre Hüter der Kaffeebohne seid.
851740	854740	Also der schwarzen Materia. Ihr wisst schon.
854740	856740	Ich mag doch gar keinen Kaffee.
856740	859740	Wir haben die Kaffeebohne doch nur zufälligerweise da gefunden, bei den Kaktoren.
859740	860740	Ich mag ja Tee.
860740	864740	Nein, alles ist eure Bestimmung. Versteht ihr das nicht?
864740	866740	Aber ich mag Tee doch viel lieber als Kaffee.
867740	869740	Es ist eindeutig, dass es eure Bestimmung war.
869740	876740	Ihr wart mit Sergio in einem Luftschiff, in dem die Kaffeebohne ausgeflogen wurde und ihr habt sie gefunden.
876740	878740	Die war im Luftschiff?
878740	879740	Die war in Sergio?
879740	882740	Nein, nicht in Sergio. Das war ein Unsinn.
882740	886740	Ihr habt Sergio zuletzt gesehen. Ist ja auch egal.
886740	889740	Ich verspreche euch einen Wunsch.
889740	894740	Einen Wunsch, wenn ihr die Kaffeebohne rettet und die Welt und die Mocks und alle rettet.
894740	895740	Alle rettet.
895740	897740	Alles, was wir wollen?
897740	899740	Endlich mein Don-Imperium.
899740	902740	Uns, uns, uns einen Wunsch.
902740	904740	Ja, das können wir uns ja zusammenwischen.
904740	906740	Das Don-Imperium.
906740	907740	Nein!
907740	909740	Na gut, dann halt mehr Geld oder sowas.
909740	910740	Schokoladeneis.
910740	913740	Schokoladeneis, ja.
913740	915740	Erst könnt ihr euch ja noch überlegen.
915740	919740	Rettet erst mal die Mocks. Nein, rettet die Welt.
919740	921740	Das ist eure Bestimmung.
921740	922740	Ja, und was sollen wir jetzt machen?
922740	924740	Geht zum Shinra-Palast.
924740	927740	Dort hält Garland eine große Rede.
927740	930740	Dort wird alles geschehen. Ihr müsst ihn aufhalten.
930740	933740	Und dort befindet sich auch die Kaffeebohne.
933740	935740	Jetzt langsam wird mir alles klar.
935740	937740	Kaffee, Verschwörung, Shinra.
937740	940740	Verschwörung, Shinra, Kaffeebohne.
940740	943740	Der Kommunismus! Was hat der Kommunismus damit zu tun?
943740	945740	Das habe ich auch nie verstanden.
945740	948740	Das müsst ihr schon selber herausfinden.
982740	984740	Das ist der Kommunismus!
984740	986740	Das ist der Kommunismus!
986740	988740	Das ist der Kommunismus!
988740	990740	Das ist der Kommunismus!
990740	992740	Das ist der Kommunismus!
992740	994740	Das ist der Kommunismus!
994740	996740	Das ist der Kommunismus!
996740	998740	Das ist der Kommunismus!
998740	1000740	Das ist der Kommunismus!
1000740	1002740	Das ist der Kommunismus!
1002740	1004740	Das ist der Kommunismus!
1004740	1006740	Das ist der Kommunismus!
1006740	1008740	Das ist der Kommunismus!
1008740	1010740	Das ist der Kommunismus!
1010740	1012740	Das ist der Kommunismus!
1012740	1014740	Das ist der Kommunismus!
1014740	1016740	Das ist der Kommunismus!
1016740	1018740	Das ist der Kommunismus!
1018740	1020740	Das ist der Kommunismus!
1020740	1022740	Das ist der Kommunismus!
1022740	1024740	Das ist der Kommunismus!
1024740	1026740	Das ist der Kommunismus!
1026740	1028740	Das ist der Kommunismus!
1028740	1030740	Der Kommunismus!
1030740	1032740	Das ist der Kommunismus!
1032740	1034740	Das ist der Kommunismus!
1034740	1036740	Das ist der Kommunismus!
1036740	1038740	Das ist der Kommunismus!
1038740	1040740	Das ist der Kommunismus!
1040740	1042740	Das ist der Kommunismus!
1042740	1044740	Das ist der Kommunismus!
1044740	1046740	Das ist der Kommunismus!
1046740	1048740	Das ist der Kommunismus!
1048740	1050740	Das ist der Kommunismus!
1050740	1052740	Das ist der Kommunismus!
1052740	1054740	Das ist der Kommunismus!
1054740	1056740	Das ist der Kommunismus!
1056740	1058740	Das ist der Kommunismus!
1058740	1060740	Das ist der Kommunismus!
1060740	1062740	Das ist der Kommunismus!
1062740	1064740	Das ist der Kommunismus!
1064740	1066740	Das ist der Kommunismus!
1066740	1068740	Das ist der Kommunismus!
1068740	1070740	Das ist der Kommunismus!
1070740	1072740	Das ist der Kommunismus!
1072740	1074740	Das ist der Kommunismus!
1074740	1076740	Das ist der Kommunismus!
1076740	1078740	Das ist der Kommunismus!
1078740	1080740	Das ist der Kommunismus!
1080740	1082740	Das ist der Kommunismus!
1082740	1084740	Das ist der Kommunismus!
1084740	1086740	Das ist der Kommunismus!
1086740	1088740	Das ist der Kommunismus!
1088740	1090740	Das ist der Kommunismus!
1090740	1092740	Das ist der Kommunismus!
1092740	1094740	Das ist der Kommunismus!
1094740	1096740	Das ist der Kommunismus!
1096740	1098740	Das ist der Kommunismus!
1098740	1100740	Das ist der Kommunismus!
1100740	1102740	Das ist der Kommunismus!
1102740	1104740	Das ist der Kommunismus!
1104740	1106740	Das ist der Kommunismus!
1106740	1108740	Das ist der Kommunismus!
1108740	1110740	Das ist der Kommunismus!
1110740	1112740	Das ist der Kommunismus!
1112740	1114740	Das ist der Kommunismus!
1114740	1116740	Das ist der Kommunismus!
1116740	1118740	Das ist der Kommunismus!
1118740	1120740	Das ist der Kommunismus!
1120740	1122740	Das ist der Kommunismus!
1122740	1124740	Das ist der Kommunismus!
1124740	1126740	Das ist der Kommunismus!
1126740	1128740	Das ist der Kommunismus!
1128740	1130740	Das ist der Kommunismus!
1130740	1132740	Das ist der Kommunismus!
1132740	1134740	Das ist der Kommunismus!
1134740	1136740	Das ist der Kommunismus!
1136740	1138740	Das ist der Kommunismus!
1138740	1140740	Das ist der Kommunismus!
1140740	1142740	Das ist der Kommunismus!
1142740	1144740	Das ist der Kommunismus!
1144740	1146740	Das ist der Kommunismus!
1146740	1148740	Das ist der Kommunismus!
1148740	1150740	Das ist der Kommunismus!
1150740	1152740	Das ist der Kommunismus!
1152740	1154740	Das ist der Kommunismus!
1154740	1156740	Das ist der Kommunismus!
1156740	1158740	Das ist der Kommunismus!
1158740	1160740	Das ist der Kommunismus!
1160740	1162740	Das ist der Kommunismus!
1162740	1164740	Das ist der Kommunismus!
1164740	1166740	Das ist der Kommunismus!
1166740	1168740	Das ist der Kommunismus!
1168740	1170740	Das ist der Kommunismus!
1170740	1172740	Das ist der Kommunismus!
1172740	1174740	Das ist der Kommunismus!
1174740	1176740	Das ist der Kommunismus!
1176740	1178740	Das ist der Kommunismus!
1178740	1180740	Das ist der Kommunismus!
1180740	1182740	Das ist der Kommunismus!
1182740	1184740	Das ist der Kommunismus!
1184740	1186740	Das ist der Kommunismus!
1186740	1188740	Each human being used happened a life.
1188740	1190740	Each human being is responsible for the mass death.
1190740	1192740	Each human being is responsible for the mass death.
1192740	1194740	Each human being is responsible for the mass death.
1194740	1196740	Each human being is responsible for the mass death.
1196740	1198740	Each human being is responsible for the mass death.
1198740	1200740	Each human being is responsible for the mass death.
1200740	1202740	Each human being is responsible for the mass death.
1202740	1204740	Each human being is responsible for the mass death.
1204740	1206740	Each human being is responsible for the mass death.
1206740	1208740	Each human being is responsible for the mass death.
1208740	1210740	Each human being is responsible for the mass death.
1210740	1212740	Each human being is responsible for the mass death.
1212740	1214740	Each human being is responsible for the mass death.
1214740	1217580	ohne dass wir von Shinra entdeckt werden.
1217580	1220900	Es ändert nichts daran, dass es hier bestialisch stinkt
1220900	1223380	und damit meine ich nicht DJ Don.
1223380	1226180	Danke. Nun folgt mir einfach.
1226180	1228940	Ich werde euch zum Palast führen.
1228940	1231540	Also ich muss ja sagen, das was das Vogel uns gesagt hat...
1231540	1232340	Shadow, ich meine...
1232340	1237540	Das was ihr erfahren habt, ist nur für eure Ohren bestimmt.
1237540	1239580	Ich wünschte ich hätte eine Schleife.
1239580	1242020	Und du weißt auch den Weg, Shadow.
1242060	1243220	Seid ruhig.
1243220	1246220	Ich glaube hinter uns sind Volgatoren her.
1246220	1247220	Volgatoren?
1247220	1248220	Ja.
1248220	1249220	Die sind gruselig.
1249220	1251420	Los, MC Sids und DJ Don.
1251420	1253620	Lauft! Lauft vor zum Palast!
1253620	1255020	Ich werde sie aufhalten.
1255020	1256020	Wo sollen wir denn entlang gehen?
1256020	1257620	Los, lauft endlich!
1257620	1260020	Aber was wird mit dir, Shadow?
1260020	1261620	Kümmern euch nicht um mich.
1261620	1266020	Ihr seid die Zukunft der Menschheit.
1266020	1267020	Los, lauft!
1267020	1268420	Komm, DJ!
1268420	1269420	Weg!
1269420	1271220	Komm, DJ Don, wir müssen hier weg!
1271220	1272220	Ja!
1272220	1273220	Komm!
1273220	1274220	Ich hab Angst!
1274220	1275220	Schneller!
1275220	1276220	Shadow, passiert doch noch was!
1276220	1277220	Schneller!
1277220	1278220	Ja!
1278220	1279220	Ihr kommt schon alleine klar!
1279220	1281220	Ich glaube, wir haben sie abgehängt.
1281220	1282220	Was?
1282220	1283220	Hörst du noch was?
1283220	1284220	Psst, sei mal still!
1284220	1285220	Sei mal still!
1285220	1286220	Ja, ich glaube wir haben sie abgehängt.
1286220	1287220	Sind wir hier richtig?
1287220	1288220	Warte, Shadow, wird es gut gehen?
1288220	1291220	Jaja, dem geht es schon gut.
1291220	1292220	Da hinten!
1292220	1293220	Da ist ein Licht!
1293220	1294220	Guck mal da!
1294220	1295220	Da oben!
1295220	1296220	Dann gehen wir mal hoch.
1296220	1297220	Okay, du zuerst.
1297220	1300220	So glitschig, dieses glitschige Ding.
1300220	1302220	Das ist so ein Lippchenglitz.
1302220	1304220	Das ist halt die Kanalisation, ne?
1304220	1306220	Was hier so alles rumkäuchen mit euch.
1306220	1308220	Ich mach mal den Deckel auf, gell?
1309220	1310220	Alice!
1310220	1311220	Licht!
1311220	1312220	In der Augen!
1312220	1313220	In meine Ohren!
1313220	1315220	Ich seh nichts, da ist was Dickes vor mir.
1315220	1317220	Ja, das bin ich, Mann!
1317220	1318220	Ach so.
1318220	1319220	Licht!
1319220	1321220	Siehst du die ganzen Schindlerer Symbole?
1321220	1322220	Wir haben es geschafft.
1322220	1324220	Wir sind am Schindlerer Palace.
1324220	1325220	Sieht ganz danach aus.
1325220	1326220	Willst du jetzt lang?
1326220	1327220	Was ist das?
1327220	1328220	Ich?
1328220	1329220	So, jetzt müssen wir nur noch den...
1329220	1330220	Da!
1330220	1331220	Da!
1331220	1332220	Guck mal, da hängt doch ein Plan an der Wand.
1332220	1333220	Plan, ja.
1333220	1334220	Ja, jetzt können wir ja gucken, wo wir hin müssen.
1334220	1335220	Wo müssen wir eigentlich hin?
1335220	1337220	Das weiß ich zur Kaffeebohne.
1337220	1342220	Okay, wo, wenn ich eine Kaffeebohne wäre, wo würde ich mich verstecken?
1342220	1346220	Ja, MC CID, ich glaub, ich hör mir mal ein bisschen...
1346220	1348220	Lass mich, ich muss nachdenken.
1348220	1350220	Ich bin eine Kaffeebohne.
1350220	1353220	Also, wenn MC CID nachdenkt, spielen wir ein bisschen Werbung.
1353220	1355220	Ich glaub, das ist jetzt der richtige Zeitpunkt.
1355220	1356220	Also, bis gleich.
1356220	1359220	Guten Tag und willkommen bei Shinra Shopping,
1359220	1363220	auf Shinra Information Network, Ihrem wunderbaren Sender,
1363220	1366220	mit den neuesten Items für Ihren Haushalt.
1370220	1372220	Heute haben wir eine ganz besondere Sache.
1372220	1374220	Das ist das Angebot der Woche.
1374220	1376220	Ich darf herzlich begrüßen,
1376220	1379220	Herrn Thomas Dörrfleisch aus dem Midgar Zoo.
1379220	1383220	Guten Tag, ich bin sehr erfreut, hier per Ihrer Sinnung zu sein,
1383220	1387220	denn ich habe etwas ganz Besonderes heute für euch mitgebracht.
1387220	1390220	Ach, Sie haben uns etwas mitgebracht heute?
1390220	1392220	Na, das ist ja der Wahnsinn.
1392220	1395220	Was haben Sie uns denn mitgebracht, Herr Dörrfleisch?
1395220	1397220	Ihr hört hier es schon.
1397220	1399220	Das ist mein kleiner Freund.
1399220	1404220	Hier habe ich ihn, meinen kleinen Eismomber Kuno.
1404220	1407220	Ja, mein Lieber, ich habe ihn ja aufgezogen,
1407220	1410220	nachdem die Eltern des armen Knoz
1410220	1413220	sich nicht um ihn kümmern wollten.
1413220	1415220	Da habe ich gedacht,
1415220	1418220	ja, manchmal ist er halt ein bisschen bissig,
1418220	1421220	aber damit muss man schon zurechtkommen.
1421220	1424220	Ja, der ist ja wirklich süß. Das ist ja was ganz Tolles.
1424220	1425220	Aber sehr süß.
1425220	1427220	Ja, der ist ja wirklich süß. Das ist ja was ganz Tolles.
1427220	1429220	Ja, der ist ja wirklich süß. Das ist ja was ganz Tolles.
1429220	1431220	Ja, der ist ja wirklich süß. Das ist ja was ganz Tolles.
1431220	1434220	Und den haben Sie uns jetzt mitgebracht. Warum genau?
1434220	1437220	Sehen Sie, dieser arme Knoz, der ist ja ohne Eltern.
1437220	1440220	Ja, nicht bitte mikrospielen, mein Knoz.
1440220	1443220	Der ist ja ohne Eltern aufgewachsen.
1447220	1450220	Da dachte ich, wir brauchen Geld für die Verpflegung,
1450220	1452220	für die Unterkunft.
1452220	1455220	Knoz, Knoz, komm doch bitte her.
1455220	1458220	Bitte, das Studio ist mitgebracht.
1458220	1461220	Ja, er ist halt noch etwas jung.
1461220	1463220	Ja, das ist ja süß.
1463220	1466220	Knoz, komm her, du bist mein Mann!
1469220	1471220	Das ist alles in Ordnung.
1471220	1474220	Ich musste nur kurz mich noch um Knoz kümmern.
1474220	1476220	Ja, das ist ja eine tolle Sache.
1476220	1478220	Also, liebe Zuschauer, liebe Zuhörer,
1478220	1480220	rufen Sie an unter der eingeblendeten Nummer
1480220	1483220	und spenden Sie für Knoz.
1483220	1485220	Das ist eine tolle Sache.
1485220	1487220	Knoz ist wirklich ein ganz Süßer.
1487220	1489220	Sie sehen das ja auch.
1489220	1491220	Ja, mein lieber Knoz.
