start	end	text
396400	409400	Ich werde eine erfahrene Abenteuergruppe zusammenstellen und mit dieser den passenden Jüngling finden, der Euer Töchterlein zur Frau nehmen wird.
409400	423400	Euer Vorhaben scheint tapfer und edelmütig. Ich werde Euch vertrauen und wünsche Euch viel Glück auf dieser Reise.
423400	434400	Mit dem Einverständnis des Königs ging der Tom-Berry aus dem Schloss und fing an, sich ein paar Weggefährten zu suchen, die ihn begleiten sollten auf seiner gefährlichen Reise.
434400	442400	Hinter der nächsten Ecke stieß er mit einer riesigen Gestalt zusammen. Ein gigantischer Behemoth tat sich vor ihm auf.
442400	448400	Und als er so mit ihm zusammenstieß, spuckte der Behemoth plötzlich ein kleines Battlecat aus.
448400	451400	Was ist das für eine E-Kraft da drin?
451400	458400	Ich sehe, Ihr seid erfahrene Abenteuer. Möchten Ihr zwei mir bei meiner Suche behilflich sein?
458400	461400	Was für eine Docha!
461400	467400	Die Suche nach dem geeigneten Jüngling für Prinzessin Myriam.
467400	470400	Sag mal, hast Du zufällig Diamanten?
470400	479400	Der König hat uns einige Reichtümer versprochen, meine Gefährten. Da wird sicherlich der ein oder andere Diamant für Dich, mein kleiner pelziger Freund, dabei sein.
479400	484400	Ich brauche unbedingt ein Diamant. Dann werde ich mit Euch mitkommen.
484400	489400	Ich wollte vor allem aber meine Gartenhütte renovieren.
491400	494400	Das ist doch nicht das Problem.
494400	497400	Das ist doch nicht das Problem.
497400	500400	Das ist doch nicht das Problem.
500400	503400	Das ist doch nicht das Problem.
503400	506400	Das ist doch nicht das Problem.
506400	509400	Das ist doch nicht das Problem.
509400	512400	Das ist doch nicht das Problem.
512400	515400	Das ist doch nicht das Problem.
515400	518400	Das ist doch nicht das Problem.
518400	521400	Das ist doch nicht das Problem.
521400	524400	Das ist doch nicht das Problem.
524400	527400	Das ist doch nicht das Problem.
527400	530400	Das ist doch nicht das Problem.
530400	533400	Das ist doch nicht das Problem.
533400	536400	Das ist doch nicht das Problem.
536400	539400	Das ist doch nicht das Problem.
539400	542400	Das ist doch nicht das Problem.
542400	545400	Das ist doch nicht das Problem.
545400	548400	Das ist doch nicht das Problem.
548400	551400	Das ist doch nicht das Problem.
551400	554400	Das ist doch nicht das Problem.
554400	557400	Das ist doch nicht das Problem.
557400	560400	Das ist doch nicht das Problem.
560400	563400	Das ist doch nicht das Problem.
563400	566400	Das ist doch nicht das Problem.
566400	569400	Das ist doch nicht das Problem.
569400	572400	Das ist doch nicht das Problem.
572400	575400	Das ist doch nicht das Problem.
575400	578400	Das ist doch nicht das Problem.
578400	581400	Das ist doch nicht das Problem.
581400	585400	Das ist doch nicht das Problem.
585400	588400	Das ist doch nicht das Problem.
588400	591400	Das ist doch nicht das Problem.
591400	594400	Das ist doch nicht das Problem.
598400	601400	Doch schon bald merkten die drei Gefährten,
601400	609400	um denjenigen zu finden, der die Prinzessin des großen Kaiser-Morbolds ehelichen würde.
609400	615400	Und so machte sich das Battlecat auf und durchsuchte den ganzen Ratzingerbad.
615400	618400	Da sah es plötzlich etwas funkeln.
618400	624400	Was ist das denn? Das muss ich mir ja direkt mal aus der Nähe anschauen.
624400	631400	Ein bisschen mulmig ist es mir schon, aber ich brauche diesen Diamanten.
635400	637400	Nein Bumper!
637400	647400	Zur gleichen Zeit näherte sich der Behemoth mit gewaltigen Schritten den Slumps der heruntergekommenen Stadt Midgar.
647400	655400	Hier werde ich mit Sicherheit denjenigen finden, der die Morbold-Tochter heiraten wird.
657400	663400	Was ist das für eine Musik? Ich glaube, da gehe ich mal rein.
663400	667400	Hey, yeah! Willkommen beim Bommeljam Radio.
667400	671400	Ich bin der Unruhmock. Wie alle wissen, ich heiße Unruhmock.
671400	676400	Weil mein Lehrer, Mister Schneider, hat mich immer früher den Unruhmock genannt.
676400	680400	Und ich meinte, das war ein Sau-Kupo-mäßig-Kupo.
680400	685400	Und da dachte ich, ich nenne mich jetzt immer nur noch den Unruhmock.
685400	688400	Und für alle Leute da draußen, ich möchte meine Devise zeigen.
688400	692400	Meine Devise heißt, ich sage Kupo, wann ich Kupo sagen will.
692400	695400	Ich sage Kupo nicht im Ende Satz, ich sage Kupo in der Mitte.
695400	698400	Ich sage Kupo am Anfang. Kupo, versteht ihr das?
698400	705400	Alles klar, ich bin der Unruhmock. Und jetzt geht es weiter mit voll krasser Kupomusik-Bommel.
705400	707400	Los, yeah!
718400	722400	Hey, Unruhmock! Voll krasses Radio!
722400	725400	Hey, danke. Danke, danke. Ich weiß.
725400	728400	Nein, ich meine, Kupo, ich weiß.
728400	731400	Ich brauche einen Gefallen von dir.
731400	737400	Ich muss da jemanden finden, der passt zu dieser Frau da.
737400	740400	Miri, irgendwie.
740400	745400	Junge, man, entspann dich. Jetzt raue mir doch hier nicht die Hucke voll, Kupo.
745400	749400	Hucco, ach, ja jetzt, was willst du eigentlich, man?
749400	756400	Ich brauche eine Ansage übers Radio, dass die Frau ohne was mit Mundgeruch da ist.
756400	761400	Ey, Alter, weißt du was? Du gehst mir voll auf den Bommel, ey!
761400	765400	Jetzt verzieh dich, oder ich stecke deinen Bommel in deinen verdammten Kupomann.
765400	768400	Kupo-Kup, Kupo-Cup, Kupo-Kup, verstehst du nicht?
768400	772400	Ich will nicht, ich will, dass du gehst. Geh, Kupo-Kupo, verstehe.
772400	775400	Kannst du mir den Kleinen gefolgen, Kupo?
775400	785400	Doch von diesem Fehlschlag ließ sich der Behemoth nicht entmutigen, sondern nahm einfach die nächste Tür,
785400	789400	denn er dachte, die würde ihm sicher mehr Glück bringen.
789400	793400	Leider war es das Kochstudio, der Queener Incorporated.
793400	800400	Mann, willkommen im Queeners Kochstudio. Ich bin Queener und das ist meine Show.
800400	806400	Ich werde heute ein paar Rezepte, ein paar lustige, leckere Geschmäcker machen.
806400	812400	Heute ist meine Spezialität Behemoth gefüllt mit Choco-Profedern.
812400	819400	Und mit einem lustigen kleinen Zufällchen, das mir gegönnt ist, ist gerade ein Behemoth durch die Tür gekommen.
819400	822400	Nein, ich will noch nicht!
823400	827400	Und damit endet die Reise unseres Behemoths.
830400	832400	Das war's für heute.
832400	834400	Vielen Dank für's Zuschauen.
834400	836400	Bis zum nächsten Mal.
860400	862400	Untertitel im Auftrag des ZDF für funk, 2017
890400	915400	Unterdessen stapfte der tapfere Tom Berry unermüdlich durch die große Ostwüste.
915400	924400	Diese Wüstenluft ist so heiß. Sie macht mich noch ganz fertig.
924400	931400	Ich frage mich, ob ich überhaupt hier in dieser langen, großen Wüste etwas finden werde.
931400	940400	Hoffentlich sind der Behemoth und das Battle Cat bei ihrer Reise weitergekommen.
941400	945400	Was sehen da meine alten Tom Berry Augen?
945400	948400	Eine Pflanze!
949400	954400	Was bist denn du für einer? Ja mein Gott, wo kommst du denn her?
954400	957400	Ein kleiner Tom! Was willst du denn hier?
957400	967400	Darf ich mich Ihnen vorstellen? Ich bin der gestiefelte Tom Berry und ich bin auf der Suche nach dem passenden Jüngling für eine Marble Prinzessin.
967400	973400	Das klingt ja hochinteressant. Ich hab schon so lange keine interessante Diskussion mehr geführt.
973400	977400	Ach Gott, hier in der Wüste, es ist ja so trist.
977400	981400	Ich sag dir, hier kriegt man wirklich nicht oft Gesprächspartner her.
981400	986400	Es ist wirklich nicht leicht, hier eine gehaltsvolle Diskussion zu führen.
986400	989400	Und diese trockene Wüste...
989400	993400	Hallo Pflanze, hallo meine liebe Pflanze.
993400	997400	Ich glaube, ich bin jetzt falsch. Ich werde jetzt wieder gehen.
997400	1002400	Nein, nein, bitte bleib doch. Ich hatte schon so lange keine Gesellschaft mehr.
1002400	1010400	Hier, ich gebiete dir Kuchen an und Tee. Ich habe exquisiten Blüten, Tee von ganz seltenen Blütenkaktoren.
1010400	1012400	Hier, bitte nimm doch...
1012400	1017400	Ich habe nur eine einzige Frage. Seid ihr interessiert an der Marble Prinzessin oder nicht? Oder ich gehe?
1017400	1024400	Oh Gott, überrumpel mich doch nicht so. Eine Marble Prinzessin, ich weiß nicht. Ich bin doch so schüchtern.
1024400	1029400	Ach, du bist ein schönes kleines Pflanzenwesen. Was bist du eigentlich?
1029400	1033400	Ach, dankeschön. Als Küsschen hat man es wirklich nicht leicht.
1033400	1037400	Küsschen, wundervoll. Du bist ein wundervolles Küsschen. Genau der Richtige.
1037400	1040400	Du machst mich ganz verlegen, kleiner Bonne Pop.
1040400	1045400	Für die Marble Prinzessin Marbles und Küsschen hier vertragle ich Geld. Zwinger, zwinger.
1045400	1050400	Ja, ich habe den gleichen Marble Phaetisch. Aber woher weißt du das überhaupt?
1050400	1052400	Du kommst einfach mit.
1052400	1061400	Somit machte sich der gestiefelte Tomberry in Begleitung des Küsschens auf den langen Weg zurück in den geheimnisvollen Golmore-Staat.
1061400	1068400	Als sie so durch den Ratzingerwald ging, wurden sie plötzlich Zeuge einer gigantischen Explosion.
1069400	1074400	Das war wohl wieder mein Längenschutz in den Ofen.
1074400	1082400	Von der Druckwelle betäubt irrten der Tomberry und das Küsschen durch den Ratzingerwald.
1082400	1089400	Mein liebes Küsschen, ich finde den Weg nicht mehr. Meine Augen, meine Ohren.
1089400	1095400	Ich habe ja auch keine Ahnung, wo es lang geht. Ich kann ja Explosionen überhaupt nicht ausstehen.
1095400	1097400	Es ist so laut.
1097400	1104400	Lass uns doch die Midgar-Stadt-Musikanten fragen, die gerade des Weges schreiten.
1104400	1110400	Doch anstatt zu antworten, sangen die Midgar-Stadt-Musikanten ein Lied.
1125400	1129400	Lied 1
1129400	1134400	Lied 2
1134400	1140400	Lied 3
1140400	1145400	Lied 4
1145400	1150400	Lied 5
1150400	1155400	Lied 6
1155400	1160400	Lied 7
1160400	1165400	Lied 8
1165400	1170400	Lied 9
1170400	1175400	Lied 10
1175400	1180400	Lied 11
1180400	1185400	Lied 12
1185400	1190400	Lied 13
1190400	1195400	Lied 14
1195400	1200400	Lied 15
1200400	1205400	Lied 16
1205400	1210400	Lied 17
1210400	1215400	Lied 18
1215400	1220400	Lied 19
1220400	1225400	Lied 20
1225400	1230400	Lied 21
1230400	1235400	Lied 22
1235400	1240400	Lied 23
1240400	1245400	Lied 24
1245400	1250400	Lied 25
1250400	1255400	Lied 26
1255400	1260400	Lied 27
1260400	1265400	Lied 28
1265400	1270400	Lied 29
1270400	1275400	Lied 30
1275400	1280400	Lied 31
1280400	1285400	Lied 32
1285400	1290400	Lied 33
1290400	1295400	Lied 34
1295400	1300400	Als das Lied schließlich verklungen war, geschah etwas Wunderbares.
1300400	1305400	Lied 35
1305400	1310400	Lied 36
1310400	1315400	Lied 37
1315400	1320400	Lied 38
1320400	1325400	Lied 39
1325400	1330400	Lied 40
1330400	1335400	Lied 41
1335400	1340400	Lied 42
1340400	1345400	Lied 43
1345400	1350400	Lied 45
1350400	1355400	Lied 46
1355400	1360400	Lied 47
1360400	1365400	Lied 48
1365400	1370400	Lied 49
1370400	1375400	Lied 50
1375400	1380400	Lied 51
1380400	1385400	Lied 52
1385400	1390400	Lied 53
1390400	1395400	Lied 54
1395400	1400400	Lied 55
1400400	1405400	Lied 65
1405400	1410400	Lied 66
1410400	1415400	Lied 67
1415400	1420400	Lied 68
1420400	1425400	Lied 70
1425400	1430400	Lied 70
1430400	1435400	Lied 70
1435400	1440400	Lied 70
1440400	1445400	Lied 70
1445400	1450400	Lied 70
1450400	1455400	Lied 70
1455400	1460400	Lied 70
1460400	1465400	Lied 70
1465400	1470400	Lied 70
1470400	1475400	Lied 70
1475400	1480400	Lied 70
1480400	1485400	Lied 70
1485400	1490400	Lied 70
1490400	1495400	Lied 70
1495400	1500400	Lied 70
1500400	1505400	Lied 70
1505400	1510400	Lied 70
1510400	1515400	Lied 70
1515400	1520400	Lied 70
1520400	1525400	Lied 70
1525400	1530400	Lied 70
1530400	1535400	Lied 70
1535400	1540400	Lied 70
1540400	1545400	Lied 70
1545400	1550400	Lied 70
1550400	1555400	Lied 70
1555400	1560400	Lied 70
1560400	1565400	Lied 70
1565400	1570400	Lied 70
1570400	1575400	Lied 70
1575400	1580400	Lied 70
1580400	1585400	Lied 70
1585400	1590400	Lied 70
1590400	1595400	Lied 70
1595400	1600400	Lied 70
1600400	1605400	Lied 70
1605400	1610400	Lied 70
1610400	1615400	Lied 70
1615400	1620400	Lied 70
1620400	1625400	Lied 70
1625400	1630400	Lied 70
1635400	1640400	Lied 70
1640400	1645400	Lied 70
1645400	1650400	Lied 70
1650400	1655400	Lied 70
1655400	1660400	Lied 70
1660400	1665400	Lied 70
1665400	1670400	Lied 70
1670400	1675400	Lied 70
1675400	1680400	Lied 70
1680400	1685400	Lied 70
1685400	1690400	Lied 70
1690400	1695400	Lied 70
1695400	1700400	Lied 70
1700400	1705400	Lied 70
1705400	1710400	Lied 70
1710400	1715400	Lied 70
1715400	1720400	Lied 70
1720400	1725400	Lied 70
1725400	1730400	Lied 70
1730400	1735400	Lied 70
1735400	1740400	Lied 70
1740400	1745400	Lied 70
1745400	1750400	Lied 70
1750400	1755400	Lied 70
1755400	1760400	Lied 70
1760400	1765400	Lied 70
1765400	1770400	Lied 70
1770400	1775400	Lied 70
1775400	1780400	Lied 70
1780400	1785400	Lied 70
1785400	1790400	Lied 70
1790400	1795400	Lied 70
1795400	1800400	Lied 70
1800400	1805400	Lied 70
1805400	1810400	Lied 70
1810400	1815400	Lied 70
1815400	1820400	Lied 70
1820400	1825400	Lied 70
1825400	1830400	Lied 70
1830400	1835400	Lied 70
1835400	1840400	Lied 70
1840400	1845400	Lied 70
1845400	1850400	Lied 70
1850400	1855400	Lied 70
1855400	1860400	Lied 70
1860400	1865400	Lied 70
1865400	1870400	Lied 70
1870400	1875400	Lied 70
1875400	1880400	Lied 70
1880400	1885400	Lied 70
1885400	1890400	Lied 70
1890400	1895400	Lied 70
1895400	1900400	Lied 70
1900400	1905400	Lied 70
1905400	1910400	Lied 70
1910400	1915400	Lied 70
1915400	1920400	Lied 70
1920400	1925400	Lied 70
1925400	1930400	Lied 70
1930400	1935400	Lied 70
1935400	1940400	Lied 70
1940400	1945400	Lied 70
1945400	1950400	Lied 70
1950400	1955400	Lied 70
1955400	1960400	Lied 70
1960400	1965400	Lied 70
1965400	1970400	Lied 70
