start	end	text
638440	668440	The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The Dark Knight. The
668440	670440	Dark Knight. The Dark Knight.
698440	700440	Ich bin der Herrscher von Wutai. Ich bin DJ Don. Ich möchte alle äh...
728440	730440	Also...
730440	732440	Das Wien, die läuft sowieso nicht.
732440	734440	Bürger von Wutai.
734440	736440	Bürger von Wutai.
736440	738440	Bürger von Wutai.
738440	740440	Bürger von Wutai.
740440	742440	Bürger von Wutai.
742440	744440	Bürger von Wutai.
744440	746440	Bürger von Wutai.
746440	748440	Bürger von Wutai.
748440	750440	Bürger von Wutai.
750440	752440	Bürger von Wutai.
752440	754440	Bürger von Wutai.
754440	756440	Bürger von Wutai.
756440	758440	Ich bin der Diktator.
758440	760440	Ich bin der Diktator.
760440	762440	Ich bin der Diktator.
762440	764440	Ich bin der Diktator.
764440	766440	Ich bin der Diktator.
766440	768440	Ich bin der Diktator.
768440	770440	Ich bin der Diktator.
770440	772440	Ich bin der Diktator.
772440	774440	Ich bin der Diktator.
774440	776440	Ich bin der Diktator.
776440	778440	Ich bin der Diktator.
778440	780440	Ich bin der Diktator.
780440	782440	Ich bin der Diktator.
782440	784440	Ich bin der Diktator.
784440	786440	Ich bin der Diktator.
786440	788440	Ich bin der Diktator.
788440	790440	Ich bin der Diktator.
790440	792440	Ich bin der Diktator.
792440	794440	Ich bin der Diktator.
794440	796440	Ich bin der Diktator.
796440	798440	Ich bin der Diktator.
798440	800440	Ich bin der Diktator.
800440	802440	Ich bin der Diktator.
802440	804440	Ich bin der Diktator.
804440	806440	Ich bin der Diktator.
806440	808440	Ich bin der Diktator.
808440	810440	Ich bin der Diktator.
810440	812440	Ich bin der Diktator.
812440	817640	gefunden habe. Das war noch ein interessantes Ausstellungsstück.
817640	821720	Das ist aber ein hübsches Kleidchen. Ey, die Schilderln, weißt du woran ich das
821720	825400	erinnere? Nein, das ist doch nicht... Das ist ja mein...
825400	830200	Sieht genauso aus wie das Prinzessinnenkostüm, was du damals anhattest.
830200	836600	Und das war noch Zeit. Ich als Star im Theater als Prinzessin.
836600	842120	Ja, du magst Frauenkleider, oder? Ja, ich... man muss mehrere Erfahrungen im
842120	844120	Leben machen.
844120	852120	Hallo, ich bin die Prinzessin vom Schloss Daniele Felsen.
852120	866120	Daniel Stein, gell? Ja. Hallo, ich bin die Prinzessin von Daniel Stein.
866120	880120	Ah, edle Ritter, sie werden retten, meine Drache, äh, meine...
880120	890120	Scheiße. Nochmal.
890120	896120	Ohne Salzschrank würde ich das nicht verstehen.
896120	904120	Ah, mein edle Ritter.
904120	920120	Oh, ich bin eine geile Braut.
920120	928120	Wie schon gehört, waren die Prinzessinnen in großer Gefahr.
928120	936120	Natürlich, meine Tochter ist wunderschön, schau sie dir doch an.
936120	940120	Was macht der König auf einmal? Nur ganz kurz, ich muss das hier so gerade mal...
940120	944120	Das ist doch egal. Das ist vollkommen egal.
944120	948120	Und wie grausamer als du.
948120	954120	So, you're playing a spell card.
954120	958120	I set this card face down.
958120	962120	Ist mir nuscht. Scheißegal.
962120	968120	Scheeel. Bitte mach schnell, mein Held, ich habe meine Tage.
968120	972120	Scheiße, ich brauche ein Kondom.
972120	974120	Oh, bitte retten!
974120	978120	Meine Kehle ist befeuchtet und mein Geist ist erleuchtet, Mann.
978120	982120	Wir waren bei, äh, oh nein, rette mich einen grausamen Kampf, wenn ihr fightet.
982120	988120	Oh nein, rette mich schnell!
988120	992120	Little Joe, ich werde euch dötten.
992120	996120	Dötten? Ich werde euch grausam abmurksen.
996120	1000120	Küsst mich! Ich bin schwul, ich bin verheiratet, ich habe einen Freund.
1000120	1004120	Küsst mich!
1004120	1008120	Oh Gott. Ich glaube, das Ende der Welt ist nah.
1008120	1012120	Wir werden alle sterben. Oh mein Gott!
1012120	1016120	Ich sehe dir das Ende kommen, nein!
1016120	1020120	Es ist voller Margres.
1020120	1026120	In FFM Teil 7 habt ihr euch ja noch technisch neu ausgerüstet.
1026120	1030120	Da habt ihr eine große Investition getätigt, nicht wahr?
1030120	1034120	Zum Beispiel einen Sprachkurs für DJ Don.
1034120	1036120	Don nicht der Sprachkurs, natürlich...
1036120	1038120	Ach, das Aggressionsbewältigungstraining.
1038120	1042120	Ach, halt doch mal die Klappe, er meint natürlich die Mikros, die mehreren Mikros.
1042120	1048120	Da hatten wir das erste Mal zwei Mikrofone, mit denen wir hin und her.
1048120	1050120	Ja, das war cool!
1050120	1056120	Hallo, willkommen bei FFM Teil 7.
1056120	1058120	Ich bin DJ Don und neben mir ist MC Cid.
1058120	1062120	Der wunderschöne Co-Moderator von DJ Don.
1062120	1066120	Und wir möchten euch ein bisschen begrüßen.
1066120	1072120	Außerdem haben wir eine erfreuliche Nachricht, wir können jetzt total durcheinander quatschen, weil wir jetzt zwei Mikros haben.
1072120	1074120	Drei Mikrofone, das ist der Wahnsinn.
1074120	1082120	Deshalb habt ihr noch mehr Verrücktheiten, noch mehr durcheinander Kuddelmuddel, Schlickschnack, Schabernack und wie man alles sagt.
1082120	1086120	So wie es die Fernsehlandschaft will und die Radiolandschaft.
1086120	1088120	Falls ihr nichts versteht, dann...
1088120	1094120	Ich habe noch ein kleines Eingangslied gemacht, das keiner auf den anderen Rücksicht nimmt.
1094120	1098120	Vielleicht kann man das ja auf zwei verschiedene Kanäle trennen.
1098120	1102120	Dann könntet ihr... nein, das ist doch keine gute Idee.
1102120	1106120	Vielleicht meine Stimme hat ein bisschen gelitten bei Gold Saucer letztens.
1106120	1108120	Da habe ich nur eine Erkältung geholt.
1108120	1110120	Ich hatte zwar ziemlich viel Spaß.
1110120	1114120	Aber nachdem ich von Gold Saucer kam, ging es mir eigentlich gut und deswegen...
1114120	1116120	Na ja, tut mir leid.
1116120	1118120	Damit müsst ihr wohl mitleben.
1118120	1122120	Und wir spielen jetzt dann gleich auch ein wunderschönes Lied.
1122120	1126120	Wir haben uns zwar noch nicht so ganz entschieden, was...
1126120	1130120	Aber wem ihr zuhört ist natürlich euch verlassen.
1130120	1136120	Ich hoffe ihr hinweisen wir zu, weil DJ Don stört natürlich extrem.
1136120	1140120	Darauf wollten wir natürlich auch hinwerfen auf die Internetseite, wie DJ Don gerade sage.
1140120	1142120	Also viel Spaß mit dem Lied!
1144120	1146120	Weißt du, was mir ein bisschen fehlt heute, DJ Don?
1146120	1148120	Was denn, MC Sid?
1148120	1152120	Ein bisschen weibliche Begleitung in dieser Show.
1152120	1156120	Also ganz ehrlich, weibliche Begleitung.
1156120	1160120	Da haben wir aber nicht nur gute Erfahrungen gemacht.
1160120	1162120	Wohl wahr, wohl wahr.
1164120	1168120	Ich bin die Hexe Edeka und habe...
1168120	1172120	Ich bin die Hexe Edeka und habe...
1172120	1176120	Ich bin die Hexe Edeka und ich habe...
1178120	1180120	Ich bin die Hexe Edeka und habe...
1180120	1184120	Aber nur einen Moment, du meinst die Hexe Edeka.
1184120	1188120	Ich bin die Hexe Edeka und habe...
1188120	1192120	Nur einen Moment, du meinst du bist die Hexe Edeka.
1192120	1194120	Nein, nein, ich bin...
1196120	1200120	Das finde ich alles scheiße, das nervt total.
1200120	1206120	Nein, nein, Ikea ist meine Großkosine zweiten Grades, väterlicherseits.
1206120	1208120	Ich bin Ikea...
1208120	1216120	Ich bin Edeka und habe den Papst Moggedick den 16. Sprechen gehört und werde...
1216120	1218120	Ich bin Edeka...
1224120	1235120	Aber nicht nur Hexen bereitete uns Schwierigkeiten, aber auch die Verwicklungen und Verstrickungen des gefährlichen Krieges in FFM Radio Teil 9
1235120	1238120	machte uns einige Aufnahmen schwer.
1238120	1243120	Ja, ich habe gehört, ihr wolltet auch ein paar ganz spezielle Gäste einladen.
1244120	1247120	Vielleicht erkennt ihr ihn an der Titelmelodie.
1247120	1251120	Ta, ta, ta, ta, ta, ta, ta, ta, ta, ta, ta, ta, ta.
1253120	1256120	Also jetzt kommt der Gast, von dem wir nicht wissen, wie er kommt.
1256120	1259120	Wir nennen ihn einfach Mr. Funny.
1259120	1261120	Mr. Funny.
1261120	1264120	Sind sie auch manchmal traurig, wenn sie jemanden verlieren?
1264120	1268120	Weinen sie dann auch manchmal, zum Beispiel?
1268120	1270120	So mit Tränen.
1270120	1272120	Kennen sie das überhaupt?
1272120	1277120	Weinen? Weinen ist etwas für Zivilisten und kleine Drecksäue.
1277120	1280120	Wir sind bei der Am...
1280120	1282120	Kleine Milizie.
1282120	1284120	Kleine Drecksäue.
1284120	1286120	Ja, weißt du, ich bin doch so...
1286120	1289120	Seht euch meine Stacheln an!
1289120	1291120	Ui, wow.
1295120	1298120	Ja, wow, das sind tolle Stacheln.
1298120	1301120	Die sind ganz schön spitz, wie ich.
1301120	1303120	Nein!
1305120	1307120	Guck mal, die...
1307120	1310120	Die Wutayana benutzen ihre Quenz als Wurfgeschüsse.
1310120	1314120	Aber die Shinranianer, die haben doch...
1314120	1316120	Scheiße, Skatering ist tot.
1316120	1318120	Skatering ist auch tot.
1318120	1320120	Wo sind denn die Kabelträger?
1320120	1323120	Pass auf, wir suchen die und machen eine große Tea-Party.
1323120	1325120	Und dann laden wir alle ein.
1325120	1328120	Alle kommen, Stalin, Hitler, der Diktator Mark...
1328120	1331120	Stalin, Hitler schneiden wir raus?
1331120	1333120	Der Diktator Mark ruckeln...
1333120	1335120	Genau, so ein Special.
1335120	1338120	Geh doch zu deinen toten Zombie-Freunden.
1338120	1340120	Freut euch auf jeden Fall auf...
1340120	1343120	Und schlürft ein leckeres M10.
1343120	1345120	Das M hat übrigens keine Bedeutung.
1345120	1347120	Kuchen essen.
1347120	1349120	Kuchen essen mit Stalin und Hitler.
1349120	1352120	Nein, nicht Stalin und Hitler!
1353120	1355120	Und schon war es wieder soweit.
1355120	1357120	Ein großes Jubiläum stand an.
1357120	1362120	Der 10. FFM-Radio-Teil war endlich vor der Tür.
1362120	1368120	Aber nicht nur alte Bekannte und große Persönlichkeiten aus der FFM-Welt kamen zu euch.
1368120	1372120	Auch neue Gesichter, und zwar ganz neue Gesichter,
1372120	1374120	ließen sich im Studio blicken.
1374120	1377120	Oder besser, außerhalb des Studios.
1377120	1379120	Ja, ich erinnere mich an die Außenwette,
1379120	1384120	wo ich das erste Mal Sefi-Rot gegenüber stand.
1384120	1387120	Doch es war ja nicht so einfach mit der Aufnahme, nicht wahr?
1387120	1390120	Es gab auch ein paar technische Schwierigkeiten.
1395120	1396120	Was, hallo?
1396120	1397120	Hallo?
1398120	1400120	Ja, wir haben ein kleines Problem gehabt.
1400120	1404120	Die Dateien sind leider total vergruselt gewesen.
1404120	1406120	Und wir haben jetzt ein neues Programm runtergeladen.
1406120	1408120	Und wir müssen es halt nochmal machen.
1412120	1413120	Aus.
1413120	1414120	Ja, gut.
1414120	1415120	Toll.
1415120	1419120	Wollen wir noch mal kurz gucken, ob es jetzt richtig aufgenommen hat, bevor wir jetzt noch mehr aufnehmen?
1419120	1420120	Ja.
1420120	1423120	Gut, dann schauen wir es uns gerade nochmal an, dann rufen wir dich gleich wieder an.
1423120	1425120	Okay, ruf mich auch von einem Handy an.
1426120	1427120	Willst du es Ihnen erklären?
1427120	1429120	Wieso? Das war deine Idee.
1430120	1431120	Mit der Außenwette.
1431120	1434120	Ich werde mich nicht nackt ausziehen.
1435120	1438120	Nee, das hat mir so direkt nicht geplant.
1438120	1440120	Genau, wer bist du denn?
1442120	1444120	Als du so spontan eine Idee hast.
1444120	1446120	Oh Gott, deswegen. Ich habe keine Ahnung.
1447120	1451120	Was ist dein Lieblingsfigur aus irgendeinem Final Fantasy Teil?
1451120	1453120	Ja, das ist sehr...
1455120	1457120	Was sind das für Fragen?
1460120	1462120	Klaut?
1464120	1466120	Sephiroth.
1466120	1468120	Ich hasse ihn.
1474120	1475120	Sephiroth.
1475120	1478120	Mir ist das egal. Ihr müsst das entscheiden.
1478120	1480120	Ich bin Stevie D.C.
1480120	1482120	Ich bin Stevie D.C.
1482120	1485120	Sephiroth, der an Federn rumklaut.
1486120	1487120	Ups.
1488120	1489120	Dann bist du Sephiroth.
1489120	1492120	Wer bin ich jetzt eigentlich? Oder bin ich gar nicht mit? Oder bist du nur Rude?
1492120	1494120	Doch, doch, doch, du bist mit.
1496120	1499120	Ja, DJ Don auf der Außenwette.
1499120	1500120	Nein.
1500120	1502120	Dann bist du halt Queener.
1504120	1506120	Ja, toll.
1506120	1508120	Entschuldigung.
1510120	1512120	Okay, wie spricht denn Sephiroth, bitte?
1512120	1514120	So wie du sprichst, ich finde das eigentlich ganz lustig.
1514120	1517120	Hallo, mein Name ist Sephiroth.
1517120	1520120	Und ich bin der Erste der Chocobo.
1523120	1525120	Ich finde es eigentlich lustiger, wenn du ganz normal sprechen wirst.
1525120	1528120	Wenn Sephiroth einfach so ganz normal mit österreichischen Dialekt...
1529120	1531120	Sephiroth kommt in Wirklichkeit aus Österreich.
1531120	1532120	Ja, genau.
1532120	1534120	Ja, ja, ja. Seymour kam ja auch schon aus Österreich.
1534120	1536120	Ja, er kommt aus der Schweiz.
1536120	1537120	Stimmt.
1539120	1541120	Ja, Rude, wo ist denn jetzt unser Gast?
1541120	1545120	Ja, ja, also unser Gast, der ist direkt neben mir hier.
1550120	1554120	Eine unsichtbare Feder eines unsichtbaren Stealth Chocobo.
1554120	1556120	Oh, deine Frau!
1558120	1559120	Scheiße.
1562120	1564120	Verdammt, unbekannte Nummer.
1566120	1568120	Wer könnte das sein?
1568120	1571120	Wieso rufst du von einer unbekannten Nummer an?
1574120	1576120	Ein Telefon, Entschuldigung.
1577120	1579120	Immer wieder diese Störungen.
1580120	1582120	Ähm, Entschuldigung.
1582120	1583120	Kein Thema.
1583120	1587120	Kein Problem, Herr Sephiroth, wir haben eine Telefonnummer.
1588120	1591120	So, wo waren wir? Bei den beiden Stealth-Federn.
1591120	1593120	Genau, das ist ein Stealth Chocobo.
1593120	1595120	Nicht die Feder rauchen.
1597120	1599120	Ey, das ist alles ein Prozess des Riechens.
1600120	1602120	Ich hab irgendwie Durst.
1602120	1604120	Jetzt ein schöner, leckerer Cocktail.
1605120	1608120	Wann hab ich das letzte Mal einen richtig guten Cocktail getrunken?
1609120	1614120	Ich glaube, das war doch auf dem Luftschiff von Sergio, das abgestürzt ist.
1615120	1617120	Oh ja, da gab's sehr gute Cocktails.
1617120	1619120	Schade, dass es kaputt gegangen ist.
1619120	1621120	Ja, auf der Irrwache.
1622120	1626120	Ja, auf der Insel selber gab es dann aber leider nicht so gute Cocktails.
1627120	1629120	Nur alte Männer und komische Kaktoren.
1630120	1635120	Wenn ich so darüber nachdenke, einige Sachen hätten auch ganz anders ausgehen können.
1637120	1639120	Willkommen bei FFM Radio Nummer 11.
1639120	1641120	Frisch gestrahlter Jahr!
1642120	1643120	Ja, ich finde dich gut.
1643120	1644120	Nee, ich nicht.
1644120	1646120	Ja, komm, wir suchen uns was zu essen.
1646120	1648120	Ich habe keine Kokosnuss, ich mag keine Kokosnuss.
1649120	1651120	Aber ich esse die Kokosnuss dann.
1652120	1653120	Aber keine Kuponuss.
1654120	1655120	Kupo-Koko-Nuss.
1656120	1659120	Aber keine Kupo-Koko-Nuss, ich mag keine Kupo-Koko-Nüsse.
1660120	1662120	Sag uns nur, was wichtig ist.
1662120	1664120	Wir haben uns ja nichts ausgedacht, was wichtig ist.
1665120	1666120	Kaffee!
1667120	1668120	Schindler!
1669120	1670120	Richter!
1670120	1672120	Du brauchst ein bisschen das Wasser.
1672120	1673120	Hahahaha!
1677120	1678120	Mama!
1679120	1680120	Keine Ahnung, das machen wir jetzt nicht.
1681120	1682120	Dafür habe ich doch meine S-Land.
1682120	1683120	Du weißt ja, genau.
1685120	1686120	Genau.
1686120	1688120	Oh, das ist doch nicht eine Juck-Zir-
1688120	1689120	Nein, wie hieß das?
1689120	1690120	Eine Ratzinger!
1691120	1692120	Ratzinger-Eule?
1693120	1696120	Ich glaube nicht, dass es hier auf dieser Insel Ratzinger-Eulen gibt.
1696120	1697120	Das glaube ich nicht, nee.
1698120	1699120	Ich weiß es nicht, es hat sich bewegt!
1699120	1701120	Nein, nein, nein, der Busch bewegt sich!
1701120	1702120	Der Busch!
1703120	1704120	Der Busch bewegt sich!
1706120	1707120	Nieder mit dem Busch!
1708120	1709120	Halt ihn!
1709120	1710120	Stärzt ihn!
1711120	1712120	Toller Witz.
1713120	1714120	Hallo, FFM!
1715120	1716120	Hallo!
1719120	1720120	Was ist das?
1720120	1722120	Ich glaube, er ist schwanger und kickert ein Kind.
1723120	1724120	Er hat wehen!
1725120	1727120	Oh Gott, da müssen wir da nicht...
1728120	1731120	Oh nein, der Kaktur ist von uns schwanger geworden, MC-Sid!
1731120	1734120	Hätte ich vielleicht nicht in den Busch wixen sollen!
1735120	1736120	So ein Ärger!
1736120	1737120	Ja, so ein Ärger!
1738120	1741120	Wer hätte gedacht, dass bei Kakturen das Geschlechtsorgan die Haut ist?
1741120	1742120	Nein!
1742120	1743120	Mist!
1743120	1744120	Was ist das?
1745120	1746120	Mama!
1746120	1747120	Kaktur, Kaktur, Kaktur!
1748120	1749120	Ihr Feige!
1749120	1750120	Was?
1750120	1751120	Habt ihr Papa gesagt?
1751120	1752120	Ihr nicht kämpfen!
1754120	1756120	Was willst du von uns, du kleines Kakturchen?
1757120	1758120	Na du Kleiner, Süßer!
1758120	1759120	Nicht so nah!
1760120	1761120	Wegen euch ist Papa tot!
1762120	1763120	Papa ist wegen uns tot?
1766120	1767120	Komm, lass uns schnell wegrennen!
1767120	1769120	Der Take beendet einfach damit, wie wir schreien.
1770120	1771120	Wie wir einfach schreien.
1775120	1776120	Jeder Take beendet, wie wir schreien.
1776120	1779120	Wir spielen Musik, damit sie sich beruhigen und in der Zeit hauen wir ab.
1779120	1781120	Das können wir nie schneiden!
1783120	1785120	Schaut mal, was ich hier für euch habe!
1785120	1786120	Ein paar leckere Cocktails!
1788120	1789120	Super!
1789120	1790120	Dankeschön!
1790120	1792120	Hast du die etwa aus der...
1792120	1794120	FFM Cocktail Bar?
1794120	1798120	Wir haben ja selber immer auch Werbung für unsere Cocktail Bar gemacht.
1798120	1803120	Auch wenn das nicht immer ganz so einfach war, wenn ich mich da an ein oder andere Aufnahme erinnere.
1803120	1805120	Stimms MCs sind.
1805120	1807120	Ich weiß gar nicht, was du meinst.
1809120	1810120	Kennt ihr das?
1810120	1812120	Ihr wollt mit euren Freunden losziehen?
1812120	1813120	Die Sause machen?
1813120	1814120	Total dicke Freunde.
1818120	1819120	Moppelig.
1819120	1824120	Aber auch ausgefallene Köstlichkeiten wie den Shinra Spezial.
1824120	1825120	Oder den Yojimbo.
1826120	1827120	Oder den Yojimbo.
1830120	1831120	Oder den Yojimbo.
1831120	1836120	Und für die Harfenkerle.
1836120	1837120	Und für die Harfen...
1837120	1838120	Und für die Harfen...
1844120	1848120	Und für die Harfenkerle unter euch, den Yojimbo.
1848120	1850120	Denn nur die Harten kommen in den Garten.
1850120	1852120	Denn nur die Harten kommen in den Garten.
1856120	1862120	Ich habe hier noch eine Kleinigkeit für euch, die mir Brooklyn gegeben hat, um sie euch zu überreichen.
1862120	1863120	Brooklyn?
1863120	1865120	Brooklyn persönlich?
1865120	1867120	Ja, Brooklyn persönlich.
1867120	1869120	Was ist das denn?
1869120	1872120	Spann uns hier nicht so auf die Folter, Heidegger.
1872120	1874120	Ist das ein Quitscherhändchen?
1874120	1877120	Nein, es ist ein Umschlag, ein roter Umschlag.
1877120	1883120	Auf dem Umschlag steht geschrieben, an die Helden der Kaffeebohnenverschwörung.
1883120	1887120	Ja, Kaffeebohne, das war schon ein spannendes Abenteuer.
1887120	1890120	Wie wir damals die Welt gerettet haben, weißt du noch?
1890120	1893120	Das werde ich niemals vergessen.
1894120	1897120	In diesem Moment hören tausende Menschen Radio.
1897120	1903120	Doch alle werden sie nur manipuliert von einem rachsisch den Großkonzert.
1906120	1909120	Ich habe geschrieben Medien-Lügen.
1909120	1912120	Ich habe geschrieben Medien-Lügen.
1912120	1917120	Medien-Lügen, MCC, bla. Fertig. Super.
1918120	1920120	Das ist doch gar nicht so...
1920120	1923120	Aber sie sollten nicht alles glauben, was die...
1927120	1930120	Aber sie sollten nicht alles glauben, was die Medien ihnen vorgaukeln.
1930120	1935120	Es könnte ein gemeiner bösartiger Großkonzern dahinterstehen.
1938120	1945120	Ich bin Radio-Moderator MCC und zusammen mit meinem verbündeten DJ Don werden wir die Wahrheit ans Licht bringen.
1947120	1954120	Und das ist der lonelste Schmuck, den du jemals machst.
1977120	1981120	Wieso bist du da draußen und ich hier drüben?
1981120	1984120	DJ Don, du kommst an meine hintere linke Hosentasche.
1984120	1987120	Was ist denn an deiner linke...
1987120	1989120	Ich möchte nicht in deine Hosentasche greifen.
1989120	1991120	Ich dachte so mit Geibermäßig.
1991120	1993120	Ja dann sag das. Dann sag, dass das ein Messer ist.
1993120	1997120	Was weiß ich, oder eine Glaskärbe. Daraus brauchst du dir einen Luftballon.
1997120	1998120	Das ist ein Messer.
1998120	1999120	Nein, kein Messer.
1999120	2002120	Ja, kein Messer, aber das ist eine Büroklammer.
2002120	2004120	Ich weiß, Büroklammer ist blöd.
