start	end	text
363220	371980	ins Kreuzverhör nehmen. Was war noch was in der Aussage? Er hat so viel gesagt. Aber was? Er hat
371980	375860	doch nichts Vernünftiges gesagt. Ich weiß nicht. Ich habe ihn nicht so ganz zugestellt. War so viel.
376340	383980	Er hat da wohl Kupo gesagt. Er ist ein Mock. Mocks sagen Kupo. Aber nicht so oft. Das stimmt. Nicht so oft.
383980	391380	Moment mal, Herr Dr. Stilzken. Als Sie sagten von der Verschleppung, da haben Sie ein Kupo erwähnt,
391380	395060	das nicht am richtigen Ort war. Es war nicht am Ende des Satzes, so wie Mocks es normalerweise tun.
395060	402060	Es war nach verschleppt. Ich sehe, Herr Dr. Stilzken, in diesem Verschleppt ist ein Widerspruch. Ich sehe es
402060	410460	Ihnen an. Ach nein, nein Kupo. Das ist völlig anders, Dr. DJ Don. Das ist eine ganz andere Sache,
410460	419260	Kupo. Ich wollte damit sagen, Kupo, dass ich, dass ich, also ich war ja das Opfer eigentlich, Kupo.
419260	422780	Wer ist hier das Opfer? Sie haben uns doch angeklagt. Sie sind zu uns reingekommen,
422780	428140	warum auch immer. Und wir haben gar nichts damit zu tun. Einspruch. Es geht ja nicht darum,
428140	435700	wer das Opfer ist, sondern nur darum, dass Sie, DJ Don und MC's Dr. Stilzken verschleppt haben.
435700	441100	Ja, also dem kann ich voll zustimmen. Ich war, ich war tagelang, tagelang, Kupo, war ich in
441100	446580	diesem FM-Keller eingesperrt. Also Kupo, das war eine schreckliche Sache, ein Erlebnis, das,
446580	452820	das kann ich niemals vergessen. Kupo. Einspruch. Dr. Stilzken, jetzt haben Sie sich verraten.
452820	457740	Tagelang. Was heißt hier tagelang? Tage sind mehrere Tage. Tagelang ist nicht nur einer,
457740	464100	sind mehrere Tage. Aber zwei Stunden nach unseren Aufnahmen im FM-Studio wurde das FM-Studio zerstört.
464100	469380	Das stimmt, ich war dabei. Und Sie, Dr. Stilzken, sind der Beweis dafür, dass Sie noch leben,
469380	473540	dass Sie nicht da waren. Wenn Sie dort gewesen wären, wären Sie jetzt tot. Sie verstrecken
473540	485340	sich in Widersprüche. Kupo. Ruhe im Gerichtssaal. Ich verlese jetzt das Urteil. Die Angeklagten
485340	496340	werden im Namen des Volkes freigesprochen. Ja, ich hab's geschafft. Ja, ich bin so toll,
496340	503300	ich bin so ein toller Rechtsanwalt, Rechtsanwalt, Rechtsanwalt. Die Dildon ist ein toller Rechtsanwalt,
503300	510860	Rechtsanwalt. Haha. Irgendwie zengen Sie, der grinst so. Ach, der ist doch. Der hat noch was,
510860	518300	der grinst so. Der grinst ja aus Verzweiflung. Der grinst ja aus Verzweiflung. Ja. Einspruch.
518300	525780	Gemäß Ihrer Aussage haben Sie gerade zugegeben, dass Sie mitverantwortlich waren für die
525780	531780	Zerstörung des FM-Radios. Wobei sogar eine unserer treuesten Mitarbeiterinnen, eine der
531780	538460	treuesten Mitarbeiterinnen von Shinra, Helena, umgekommen ist, was jetzt damit ihr verschulden
538580	548180	war. Shinra? Sie beide werden dafür zur Konsequenz gezogen von unser allerlieblings Konzern. Shinra!
548180	560140	Wie bitte? Äh, nein. Das ist nicht die beste Idee. Ich dachte eigentlich, das wäre eine schöne Sache,
560140	564540	aber ich weiß nicht. Funktioniert nicht so ganz. Schluss ist das Konzept ein bisschen aus den Fugen.
564540	570780	Funktioniert nicht so ganz. Ich denke, wenn wir jetzt noch ein bisschen kreativ etwas unterlegen.
570780	578020	Wir essen ein paar Schlittchen. Hast du auch Hunger? Immer. So einen kleinen Happen? Ja. Aber du lässt die Butter weg.
834540	859980	Das war ein leckerer Schnittchen. Lecker klein und süß. Vielleicht nicht immer drei Lagen Käse,
860020	864940	sondern ein Lagen Käse reicht manchmal auch. Ich durfte hier keine Butter benutzen, also musste ich wenigstens Käse haben.
864940	870700	Ich verstehe. Nach dem Essen soll man sich die Zähne putzen, die Jiggern. Ja und da du sie dir ja nie putzt,
870700	875820	fallen sie dir irgendwann aus und du siehst dann lauter Löcher im Gesicht und wenn du lachst,
875820	889420	siehst du aus wie so ein alter, schrulliger Pirat. Piraten. Ah, MC Sitar, ich habe hier eine Schatzkarte.
889420	896380	Hier habe ich einen alten Seemann abgelockt. Arrrr. Arrrr, DJ Don, dann lass mich mal sehen,
896380	904660	wo liegt der Schatz vergraben? Arrrr, genau hier beim X. Das X markiert den Punkt. Das ist aber
904660	911380	über Wasser. Das ist auf der Insel. Wie sollen wir dahin kommen? Äh, mit einem Dampfer MC Sitar.
911380	920500	Arrrr. Wir haben keinen Dampfer. Arrrr. Mein Mann wurde von einem Leviathan gefressen und deshalb
920500	924660	habe ich jetzt hier ein Schiff zur Verfügung. Putz, Donnerblitz, da fallen mir ja die Tassen vom
924660	931700	Schrank. Arrrr, was für ein Glück MC Sitar. Arrrr. Wir benötigen ein Schiff. Können wir es haben?
931700	942620	Ich gebe es euch, ihr könnt es gerne haben. Ja. Arrrr. Eine Sefa, die ist schön. Arrrr, Arrrr. Sefa schön. Arrrr, Arrrr.
942620	950780	Zahnzeck Mox und ne Puddel voll. X-Trank. Ja, mein kleiner Krokodil für Polyakon ist eine kleine
950780	958460	X. Arrrr. Putz Blitz. Arrrr, ich habe vergessen mein Holzbein zu polieren. Siehts voraus? Der
958460	968460	Garten. Kuppo. Arrrr. Ein Garten, ja. Schön, die können wir ausplündern. Arrrr. Karpa-Fahrt. Wir können sie entern und
968460	975820	ausrauben. Ja, ihr kleinen Schiffsraten, wir werden euch die Bäuche aufschlitzen. Arrrr. Die Tidonen an die
975820	987900	Pinne hart achtern. Klar machen zum Entern. Arrrr, ist die Piratenflagge. Arrrr. Wir sind die Seats. Arrrr. Arrrr. Oh nein, die Seats. Arrrr.
988460	997100	Arrrr. Zieht die Säbel. Das wird eine Schlacht, die ihresgleichen sucht. Arrrr. Arrrr. Ah, Siehts, wir werden euch alle über die
997100	1007660	Plankte schicken. Arrrr. Zieht die Gunblade. Siehts. Arrrr. Arrrr. Ja, Kuppas Ranger, pick ihn in die Augen aus. Arrrr. Ha, du
1007660	1015860	nicht. Mit dir werde ich das Deck schrubben. Arrrr. Wir kommen zu spät zum Bowlingspielen. Arrrr. Arrrr. Ein weiteres Schiff
1015860	1028700	nähert sich. Kuppa, ein Schinder-Schlachtschiff. Es hisst die rote Flagge. Kuppa. Arrrr. Das bedeutet Krieg. Arrrr. Arrrr. Meine Kinder. Arrrr. Ich werde euch
1028700	1038060	vernichten. Ziehts. Arrrr. Oh, guck, es ist Josef. Er hat einen Haken. Weiß doch, als du ihm die Hand abgeschlagen hast. Arrrr. Und er hat seine Armee von
1038060	1055460	Kaktoren, die wilde 13 dabei. Arrrr. Wir sind umzingelt. Was sollen wir tun? Arrrr. Ja, ja, alle lieben Shinra. Shinra. Ja, ja, alle lieben Shinra. Shinra.
1055460	1084860	Kommt die Segel. Arrrr. Großartig, MC. Großartig. Piraten. Find ich ganz toll. Jeder mag Piraten. Piraten kommen gut an. Das war einfach nur anstrengend und laut. Denkt doch an den Palma-Film. Anstrengend und laut. Ich hab das schon vorhin gesagt. Wir brauchen was für die Kinder. Etwas für alle, die alle anspricht. Eine zum Beispiel. Du meinst so eine universelle Sendung für Kinder, was lehrreich ist und wo aber auch die Älteren was lernen. Genau.
1085260	1087260	Die Sendung mit dem Mock.
1108260	1110260	Das war botanisch.
1111260	1136260	Hallo liebe Kinder. Ich bin der MC Cid und ich erzähle euch etwas über das Radiomarkt. Das ist der DJ Don. Hallo, ich bin DJ Don. Der DJ Don, der macht Radiosendung. Das klingt jetzt ein bisschen kompliziert, ist aber eigentlich ganz einfach. Jeden Morgen geht der DJ Don in den Radiosender. Ich gehe in den Radiosender. Ich bin DJ Don. Radio macht Spaß. Ja, ja, ja, ja.
1136260	1166260	Das ist das FFM Radio. Da arbeitet der DJ Don. Hallo, willkommen beim FFM Radio. Ich bin DJ Don. Das ist ein Mikrofon. Alles, was der DJ Don da rein sagt, können dann die Leute in ihrem Radio hören. Und damit das nicht zu langweilig wirkt, spielt der DJ Don hin und wieder auch mal ein bisschen Musik. Und jetzt kommt ein Lied von Nobu Unematsu. Ja, seine Arbeit macht dem DJ Don schon ziemlich viel Spaß. Aber damit es ihm noch viel mehr Spaß macht, lädt der DJ Don in den Radiosender.
1166260	1196260	Heute legt er sich hin und wieder ein paar Gäste ins Radio ein. Heute ist das der Heidegger. Was? Hallo zusammen, ich bin wieder Heidegger und ich habe mir eine neue Idee ausgedacht. Der Heidegger arbeitet für Shinra und für die legt er sich immer neue Sendungen aus. Shinra? Ja, und heute machen wir eine ganz neue Show. Wir machen Dragoner sucht Gwen, eine ganz neue Sache mit Fernsehen. Nein. Der DJ Don freut sich sehr, dass Heidegger heute bei ihm ist.
1196260	1206260	Das ist nicht von mir geplant. Ich weiß nicht, was er hier soll. Könnte der bitte weggehen? Bitte? Hallo? Ja, ich freue mich, euch präsentieren zu können meine neue Sendung für große Sachen. Nein. Das ist eine tolle Sache. Nicht Heidegger!
1206260	1220260	Und so bleibt es immer wieder lustig im FFM Studio. Nein! Ja, ja. Nein! Die neue Show, ihr müsst sie alle sehen, im Shinra. Hilfe! Nein! Hilfe! Nein! Nein!
1256260	1261260	Nein! Nein! Nein!
1286260	1291260	Nein! Nein! Nein!
1316260	1321260	Nein! Nein! Nein!
1346260	1351260	Nein! Nein! Nein!
1376260	1380260	Nein!
1406260	1409260	Nein!
1436260	1439260	Nein!
1466260	1479260	Ich habe mir das irgendwie anders vorgestellt. Also wirklich lehrreich war es nicht. Eigentlich fand ich es eher gruselig. Ich sage ja laut und anstrengend.
1479260	1487260	Ja, und irgendwie gruselig. Gruselig? Gruselig? Gruselig! Zum fürchten!
1497260	1508260	Sie sind ein bisschen sicher, dass wir hier richtig sind? Es ist hier überall nebelig, dunkel und ich sehe nichts. Ich weiß, dein Uronkel wohnt hier irgendwo, aber es ist hier nebelig und dunkel.
1508260	1517260	Im Testament steht es ganz genau. Wir müssen in diesem Haus eine Nacht verbringen und dann gehört das uns. Dann haben wir wieder einen Platz zum wohnen.
1517260	1520260	Ja, ich weiß nicht. Mir ist ja schon so ein bisschen mulmig zumute.
1520260	1529260	Herzlich willkommen, DJ Don und MC Sid. Ihr wurdet bereits erwartet.
1529260	1532260	Guck mal, ein schwarzer Butler oder sowas.
1533260	1549260	Trätet ein! Es ist schon spät. Das Haus werde ich euch morgen zeigen, wenn ihr die Nacht überlebt. Jetzt folgen mir in eure Schlafgemecher.
1549260	1558260	Ah! Sid, ich habe noch gar keinen Schrei gehört.
1558260	1561260	Du musst dich nicht so an mich klammern. Ich habe es ja auch gehört.
1561260	1562260	Sid, komm.
1562260	1565260	Ja, ist gut. Ich gehe jetzt schlafen. Gute Nacht.
1565260	1570260	Sid, ich bin noch nicht müde. Wollen wir nicht noch Salsa tanzen die ganze Nacht?
1570260	1574260	Liegst du bitte in dein Zimmer? Ich wollte eigentlich allein in meinem Bettchen schlafen.
1574260	1580260	Aber liest du mir was vor? Ja? Hilfe? Wer ist da?
1580260	1586260	Die Mox! Sie kommen! Vergesst nicht die Väter!
1586260	1588260	Hallo? Sind sie müde?
1588260	1592260	Schwarzer Mensch! Hallo! Da ist eine Axt in seinem Kopf.
1592260	1599260	Oh mein Gott! Das müssen diese bösartigen Mox gewesen sein. Mox sind immer böse. Die müssen ihn umgebracht haben. Er wollte uns vor ihnen warnen.
1599260	1602260	Hörst du das Flattern vor dem Fenster?
1602260	1605260	Das ist ein unheimliches Flattern. Wir haben unheimliches Kupo.
1605260	1607260	Wir müssen uns in den Keller. Mox gehen nie in den Keller.
1607260	1610260	Ja, in den Keller. Auf, in den Keller. In den Keller ist es immer sicher. Und dunkel.
1610260	1612260	Nein, ich will nicht in den Keller. Da ist es dunkel.
1612260	1615260	Wo willst du denn sonst hin? Hier sind die Mox. Komm, schnell. Wir haben jetzt nicht die Zeit zu diskutieren.
1615260	1618260	Da, da geht es zur Treppe. In den Keller. Wieso sind da zwei Treppen?
1618260	1621260	Nein, nein, nein. Wir nehmen nicht die Treppe. Wir gehen nach links.
1621260	1622260	Warum nach links? Ah!
1622260	1624260	Nee, nach links. Auf, schneller, schneller.
1624260	1625260	Ja, ja, ja.
1625260	1630260	Schneller, schneller. Ah ja, hier sind wir sicher. Das war mir doch klar. In der Küche. In der Küche ist man immer sicher.
1630260	1632260	Deswegen sind wir in der Küche. Wir wollen doch in den Keller.
1632260	1634260	Ja, das war eine tolle Idee, aber ich will noch was essen.
1634260	1636260	Also sind wir jetzt in der Küche und deswegen...
1636260	1637260	Der Kühlschrank ist auf.
1637260	1641260	Wow, der Kühlschrank ist auf. Uhuhuh. Der Kühlschrank ist auf. Gruselig.
1641260	1645260	Also ich nehme jetzt einen Choco-Wopper. Auf einen Choco-Wopper hatte ich nämlich immer schon Lust.
1646260	1650260	Kannst du mal bitte leiser essen? Man versteht ja sein eigenes Wort nicht.
1650260	1651260	Verschmatzen!
1651260	1657260	Ja, ich schmatze doch gar nicht. Ich bin ja gerade dabei, mein Brötchen zusammenzulegen. Also noch ein bisschen Choco-Wurst.
1657260	1659260	Wenn du es nicht bist, wer schmatzt dann?
1661260	1662260	Was ist das?
1663260	1665260	Da hinten. Es ist kuschelig.
1666260	1673260	Es ist ein Momba mit langen Reißzähnen. Ein Wehrmomba. Lauf!
1675260	1681260	Es hat unsere Witterung aufgenommen. Da, die Treppe. Nimm mir jetzt die andere Treppe. Die geht mir schon in den Keller ab.
1681260	1683260	Warte, ich bin nicht so schnell. Ich habe doch so meinen Choco-Wopper in der Hand.
1683260	1685260	Du kannst den hin. Lass ihn da. Lass ihn gehen.
1685260	1687260	Nein, das ist mein Choco-Wopper.
1687260	1689260	Lass ihn gehen. Er hält uns nur auf.
1689260	1691260	Nein, meiner.
1691260	1693260	Au! Jetzt habe ich meinen Choco-Wopper verfallen lassen.
1701260	1705260	Na toll, jetzt sind wir hier im Keller. Ich habe keinen Choco-Wopper und ich bin müde.
1705260	1707260	Setz dich doch auf die Holzkiste.
1707260	1709260	Na gut, dann setz ich mich halt hin.
1709260	1710260	Halt hin.
1710260	1711260	Au!
1711260	1714260	Man, da sind Nägel auf diesem Brett.
1714260	1718260	Das ist ein komisches Kistenbrett-Ding.
1718260	1720260	Das sieht aus wie ein Sarg.
1720260	1723260	Ich bin Graf Morgue, Jular, Kupo.
1723260	1728260	Und ich werde eure HP aussaugen.
1728260	1732260	Oh nee, nicht schon wieder so ein Vampir-Morgue. Ich bin müde. Ich habe Hunger.
1732260	1736260	Oh nein, es ist der böse Obermog, vor dem uns der Butler gewarnt hat.
1736260	1740260	Der Butler, er hat doch gesagt, ich federe. Morgs, federe. Ich habe es.
1740260	1741260	Was hat er damit gemeint?
1741260	1745260	Ich habe es. Es ist eine Föhningsfeder. Ich habe doch noch eine im Winter.
1747260	1750260	Ich komme wieder.
1750260	1752260	Hurra, er ist besiegt.
1752260	1755260	Ich habe immer noch Hunger, MC Setz.
1755260	1757260	Hunger.
1757260	1759260	Was war das?
1759260	1762260	Kommunismus.
1762260	1764260	Kommunismus?
1764260	1767260	Oh Gott, nein. Bitte lasst das nicht wahr sein.
1767260	1768260	Das ist doch nicht etwa...
1768260	1775260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1775260	1777260	Er ist doch tot.
1777260	1783260	Ich fresse die Kapitalistin von die FFM Radio.
1783260	1784260	Sergio.
1784260	1786260	Oh mein Gott, das ist eine Juck-Zirpe.
1786260	1788260	Eine Zombie-Zirpe.
1788260	1789260	Ohne Beine.
1789260	1793260	Shinra ist mein Lieblingskonzert.
1819260	1822260	Oh Gott, nein. Bitte lasst das nicht wahr sein.
1822260	1824260	Das ist doch nicht etwa...
1824260	1828260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1828260	1830260	Das ist doch nicht etwa...
1830260	1834260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1834260	1837260	Oh Gott, nein. Bitte lasst das nicht wahr sein.
1837260	1839260	Das ist doch nicht etwa...
1839260	1844260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1844260	1847260	Oh Gott, nein. Bitte lasst das nicht wahr sein.
1847260	1849260	Das ist doch nicht etwa...
1849260	1854260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1854260	1856260	Das ist doch nicht etwa...
1856260	1861260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1861260	1864260	Oh Gott, nein. Bitte lasst das nicht wahr sein.
1864260	1866260	Das ist doch nicht etwa...
1866260	1871260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1871260	1874260	Oh Gott, nein. Bitte lasst das nicht wahr sein.
1874260	1876260	Das ist doch nicht etwa...
1876260	1881260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1881260	1883260	Das ist doch nicht etwa...
1883260	1888260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1888260	1890260	Das ist doch nicht etwa...
1890260	1895260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1895260	1897260	Das ist doch nicht etwa...
1897260	1902260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1902260	1904260	Das ist doch nicht etwa...
1904260	1909260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1909260	1911260	Das ist doch nicht etwa...
1911260	1916260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1916260	1918260	Das ist doch nicht etwa...
1918260	1923260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1923260	1925260	Das ist doch nicht etwa...
1925260	1930260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1930260	1932260	Das ist doch nicht etwa...
1932260	1937260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1937260	1939260	Das ist doch nicht etwa...
1939260	1944260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1944260	1946260	Das ist doch nicht etwa...
1946260	1951260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1951260	1953260	Das ist doch nicht etwa...
1953260	1958260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1958260	1960260	Das ist doch nicht etwa...
1960260	1965260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1965260	1967260	Das ist doch nicht etwa...
1967260	1972260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1972260	1974260	Das ist doch nicht etwa...
1974260	1979260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1979260	1981260	Das ist doch nicht etwa...
1981260	1986260	Ihr habt mich sterben lassen, aber ich weiß, was ihr im letzten Radio getan habt.
1986260	1996260	Wir, die auf dieser Bühne geboren sind, sind in einem kleinen Ring.
1996260	2000260	Wir sind in einem kleinen Ring.
2000260	2002260	Wir sind in einem kleinen Ring.
2002260	2004260	Wir sind in einem kleinen Ring.
2004260	2006260	Wir sind in einem kleinen Ring.
2006260	2008260	Wir sind in einem kleinen Ring.
2008260	2010260	Wir sind in einem kleinen Ring.
2010260	2012260	Wir sind in einem kleinen Ring.
2012260	2014260	Wir sind in einem kleinen Ring.
2014260	2016260	Wir sind in einem kleinen Ring.
2016260	2018260	Wir sind in einem kleinen Ring.
2018260	2020260	Wir sind in einem kleinen Ring.
2020260	2022260	Wir sind in einem kleinen Ring.
2022260	2024260	Wir sind in einem kleinen Ring.
2024260	2026260	Wir sind in einem kleinen Ring.
2026260	2028260	Wir sind in einem kleinen Ring.
2028260	2030260	Wir sind in einem kleinen Ring.
2030260	2032260	Wir sind in einem kleinen Ring.
2032260	2034260	Wir sind in einem kleinen Ring.
2034260	2036260	Wir sind in einem kleinen Ring.
2036260	2038260	Wir sind in einem kleinen Ring.
2038260	2040260	Wir sind in einem kleinen Ring.
2040260	2042260	Wir sind in einem kleinen Ring.
2042260	2044260	Wir sind in einem kleinen Ring.
2044260	2046260	Wir sind in einem kleinen Ring.
2046260	2048260	Wir sind in einem kleinen Ring.
2048260	2050260	Wir sind in einem kleinen Ring.
2050260	2052260	Wir sind in einem kleinen Ring.
2052260	2054260	Wir sind in einem kleinen Ring.
2054260	2056260	Wir sind in einem kleinen Ring.
2056260	2058260	Wir sind in einem kleinen Ring.
2058260	2060260	Wir sind in einem kleinen Ring.
2060260	2062260	Wir sind in einem kleinen Ring.
2062260	2064260	Wir sind in einem kleinen Ring.
2064260	2066260	Wir sind im kleinen Ring.
2066260	2068260	Du hast doch Action dabei.
2068260	2070260	Ja, aber es ist Horror-Action.
2070260	2072260	Das ist immer ein bisschen ...
2072260	2074260	Das ist eher sowas für so eine andere ...
2074260	2076260	So eine Szene, wo die Leute dann das gucken
2076260	2078260	und denken, uuuuh, das ist so gruselig.
2078260	2080260	Ja, mein Gott.
2080260	2082260	Ich mein, so ein bisschen, wenn man sich ruht,
2082260	2084260	die haben natürlich immer eine recht einfache Story.
2084260	2086260	Die haben natürlich immer eine recht einfache Story.
2086260	2088260	Warte, warte.
2088260	2090260	Ich hab was mit viel Action, mit Frauen
2090260	2092260	und mit unlösbaren Geheimnissen.
2092260	2094260	und mit unlösbaren Geheimnissen.
2094600	2096600	outine
2104840	2107840	Otter 2000, Otter Roland, kannst du mich hören?
2107840	2108840	sın
2108840	2111280	Die Verbindung steht, DJ Dahn, ich höre dich laut und deutlich.
2111280	2113280	Ich bin jetzt vor dem Mako Reaktor.
2113280	2114560	Wie ist der Plan?
2114560	2117260	Du infiltrierst den Mako Reaktor ...
2117260	2119740	indem ein ... eine neue Waffe gebaut wird.
2119980	2123480	Uns liegen Informationen vor, dass dort ein neuer Metal-Mog
2123480	2125480	konstruiert wird.
2125480	2126480	Metalmog?
2126480	2128480	Es ist eine neuartige Waffe.
2128480	2130480	Die Informationen darüber sind sehr spärlich.
2130480	2132480	Wir wissen nichts genaues.
2132480	2135480	Deshalb haben wir dich auf diese Infiltrationsmission geschickt.
