start	end	text
107440	109440	Natürlich, Hintertür.
109440	111440	Mach ich immer als erstes, immer.
111440	112440	Alles klar.
112440	114440	Komm, dann gibt mir die Schlüssel lieber, dann gehen wir jetzt mal.
114440	116440	Okay. Tschüss.
116440	118440	Tschüss, Altersheim.
118440	121440	Du musst jetzt nicht noch allem auf Wiedersehen sagen.
121440	123440	Du, das ist wichtig.
123440	125440	Das ist ein emotionaler Moment für mich.
125440	127440	So ein neuer Empfang, der tut einen so weh im Herz.
127440	129440	Das war doch dein Vorschlag.
129440	130440	Ja.
130440	131440	Du wolltest doch weg.
131440	132440	Ja.
132440	133440	Und raus.
133440	134440	Ja, jetzt.
134440	136440	Wir gehen ja jetzt auch weg.
136440	137440	Ja.
137440	139440	Du hast sogar selber die Tickets.
139440	141440	Es ist halt nicht so einfach.
141440	143440	Oh, oh, oh, oh, oh.
143440	145440	Ein Pochen an der Bunkertür.
145440	147440	Wer kann das wohl sein?
147440	149440	Wir wollten noch eh weg.
149440	151440	Jeno, wir können nicht. Ich kann auch keine Schnittchen mehr sehen.
151440	153440	Wir haben gewonnen.
153440	155440	Wir haben gewonnen, haben Sie?
155440	156440	Gewonnen.
156440	158440	Hörst du, wie sie gesagt hat, ich habe gewonnen.
158440	159440	Ich habe endlich gewonnen.
159440	160440	Mach keinen Fehler.
160440	161440	Jetzt, aus mich.
161440	162440	Wieso jetzt?
162440	164440	Hör auf mich an zu fassen.
164440	166440	Aber ich habe gewonnen, ich habe endlich gewonnen.
166440	168440	Ich habe noch niemanden gewonnen.
168440	170440	Wir haben gewonnen.
170440	172440	Wir haben gewonnen.
172440	174440	Ich habe mich dann gewonnen.
174440	176440	Irgendwie war es cooles Geld.
176440	178440	Unsere Aufmerksamkeit, Kubo.
178440	180440	Hilfe? Aufmerksamkeit?
180440	182440	Ich wollte keine Aufmerksamkeit gewinnen.
182440	184440	Du hast ihn reingelassen.
184440	186440	Jetzt musst du auch zusehen, was du damit machst.
186440	188440	Ach, das ist ja interessant.
188440	190440	Was haben Sie denn hier für eine Einrichtung, Kubo?
190440	192440	Das ist unser Studio.
192440	194440	Das ist unser Radio.
194440	196440	Hier sind die Mikrofone.
196440	198440	Hier ist unsere Musikbox.
198440	200440	Ich hoffe, wir haben alles zu zahmen.
200440	202440	Das ist unsere Studio.
202440	204440	Vielleicht ist das ja eine Räuber.
204440	206440	Eine Räuber?
206440	208440	Das ist doch kein Dieb.
208440	210440	Diebe sehen ganz anders aus.
210440	212440	Diebe haben so grüne Kapuzen, Dinger und Deuch dabei.
212440	214440	Ja, es könnte alles mögliche sein.
214440	216440	Ja, was denn?
216440	218440	Räuber, ich meine, lieber kleiner Mock.
218440	220440	Mein Name ist übrigens Maya.
220440	222440	Und ich komme von der Gmock Z.
222440	224440	Die Gmock Z? Was ist denn das?
224440	227440	Wir von der Gmock Z überprüfen immer ganz genau, Kubo.
227440	231440	Welche Geräte in der FFM-Welt überhaupt zugelassen sind?
231440	233440	Und welche nicht?
233440	235440	Denn jeder muss Abgaben zahlen, Kubo.
235440	237440	Abgaben an uns.
237440	239440	Wieso? Warum?
239440	241440	Wieso ist es so irgendwas abgeben?
241440	243440	Ja, ich habe doch nichts.
243440	245440	Nun, wir sorgen dafür,
245440	247440	dass ein hochqualitatives Radio-Programm
247440	249440	in der ganzen Welt entstehen kann.
249440	251440	Und dadurch haben wir eine Umverteilung
251440	253440	von etwas fragwürdigen Programmen
253440	255440	zu richtigen.
255440	257440	Und wir sorgen dafür,
257440	259440	dass hochqualitativ die Sendung hier produziert wird.
259440	261440	Also, was hochqualitativ ist,
261440	263440	Kubo, das entscheiden immer noch wir.
263440	265440	Ich denke nicht. Also, es ist ja alles sehr interessant.
265440	267440	Aber was habe ich denn jetzt gewonnen?
267440	269440	Da war doch was von einem Gewinn. Stimmt es, MC City?
269440	271440	Ich krieg doch jetzt was geschenkt.
271440	273440	Nicht?
273440	275440	Aber dann haben Sie doch wenigstens
275440	277440	die Gebühren für die Liederbezahl,
277440	279440	die Sie gespielt haben. Kubo, Gebühren!
279440	281440	Was für Gebühren?
281440	283440	Nun, wenn Sie solche ausländischen Titel spielen,
283440	285440	die die Menschen da draußen gerne hören.
285440	287440	Kubo, dann müssen Sie natürlich auch
287440	289440	Abgaben an uns zahlen.
289440	291440	Ich dachte, du hast als du das Radio gegründet hast
291440	293440	ein Fundament gelegt, ein rechtliches Fundament.
293440	295440	Und du hättest das alles abgesichert.
295440	297440	Ich habe diesen Stein hingestellt, als Fundament.
297440	299440	Ich habe rechtlich abgesichert.
299440	301440	Das ist doch eh...
301440	303440	Also, man guckt mal leid, aber man gibt mal Geld aus,
303440	305440	um sich abzusichern.
305440	307440	Man hat was und man hat was nicht.
307440	309440	Nun, ja, immer. Kubo.
309440	311440	Wenn Sie nicht in einer halben Stunde
311440	313440	alle Gebühren nachgezahlt haben,
313440	315440	dann kommen Sie
315440	317440	vor ein Militärgerecht
317440	319440	und werden im Höchstfall erschossen.
319440	321440	Was? Kubo, nein!
321440	323440	Das, das können Sie doch nicht machen, oder?
323440	325440	Oh, nee, das, das fühlt mir jetzt alles so viel.
325440	327440	Das spielt doch lieber ein, ein Lied.
327440	329440	Moment mal, Sie haben ja
329440	331440	noch nicht gezahlt.
331440	333440	Deshalb verhänge ich hier mit
333440	335440	eine Musiksperre für dieses Radio.
335440	337440	Komm mal heulen!
337440	339440	In einer halben Stunde werde ich wiederkommen
339440	341440	und bis dahin werden Sie Ihre Gebühren
341440	343440	nachgezahlt haben.
343440	345440	Viel Erfolg, meine Herren!
345440	347440	Kubo!
347440	349440	Dieser Gamermock, Hilfe! Ich will nicht erschossen werden.
349440	351440	Was sollen wir denn machen? Bitte, Hilfe!
351440	353440	Ich will auch nichts verkaufen. Ich habe doch kein Geld, kein Geld, nichts!
353440	355440	Wo sind denn deine Unterlagen?
355440	357440	Die Unterlagen? Was bringen die Unterlagen?
357440	359440	Ich habe doch nichts gezahlt. Ich habe doch nie was gezahlt.
359440	361440	Ich bin doch selber schuld, ich weiß das.
361440	363440	Vielleicht finden wir da ja irgendwas, was uns weiterhält.
363440	365440	Jetzt können uns nur noch ein Miracle helfen.
365440	367440	Ja, meine Freunde!
367440	369440	Jojo, was machst du denn hier?
369440	371440	Wie kommst du hier rein?
371440	373440	Ja, durch die Hintertür.
373440	375440	Ich war ja nicht abgeschlossen.
375440	377440	Was? Was guckst du mich so an?
377440	379440	Ja, ich dachte halt, das ist die Hintertür.
379440	381440	Da geht doch eh niemand rein.
381440	383440	Die Hintertür.
383440	385440	Wer wird uns schon die Hintertür?
385440	387440	Ich hasse dich so.
387440	389440	Und ich habe euer Gespräch mit Herrn Meier
389440	391440	zufällig mitgehört.
391440	393440	Mit allen meiner kleinen Abhörgeräte.
393440	395440	Und?
395440	397440	Mock Meier.
397440	399440	Ja, ich kann euch vielleicht etwas weiterhelfen.
399440	401440	Weiterhelfen?
401440	403440	Jojo, hast du vielleicht einen Mastofanten,
403440	405440	mit dem wir den bösen Geber Mockman
405440	407440	da schlagen können?
407440	409440	Er hieß doch nicht Meier.
409440	411440	Mock Meier, natürlich hieß der Meier Mock Meier.
411440	413440	Hat doch gesagt, ich mein Name ist Meier Mock Meier.
413440	415440	Nein, die Zeiten mit den Mastofanten,
415440	417440	wo ich da experimentiert habe,
417440	419440	als Subjekt und Objekte,
419440	421440	das ist vorbei.
421440	423440	Was wäre denn, wenn ihr niemals diese ausländischen Lieder gespielt hättet,
423440	425440	die die Menschen da draußen gerne hören?
425440	427440	Ja, was?
427440	429440	Wenn, wenn, wenn, man kann das ja immer sagen.
429440	431440	Aber man kann ja die Vergangenheit nicht ändern.
431440	433440	Also was soll's?
433440	435440	Was wäre, wenn man es doch könnte?
435440	437440	Ich habe eine Zeitmaschine gebaut,
437440	439440	mit der ihr in die Vergangenheit reisen könnt,
439440	441440	um eure Radios zu ändern.
441440	443440	Das kann niemals funktionieren.
443440	445440	Das ist physikalisch absolut unmöglich.
445440	447440	Das ist doch absolut verwahnt.
447440	449440	Das ist die Wissenschaft.
449440	451440	Wenn das, was er sagt, wahr ist.
451440	453440	Ja, dann könnten wir.
453440	455440	Dann könnten wir.
455440	457440	Ich denke an die Möglichkeiten.
457440	459440	Wir könnten uns selber im Schlaf lustige Hüter aufsetzen
459440	461440	und Pappnasen aufstecken.
461440	463440	Ja, cool.
463440	465440	Und dann könnten wir Fotos von uns machen.
465440	467440	Wie wir diese Hüter aufhaben.
467440	469440	Ja, ja, wo ist denn die Zeitmaschine?
469440	471440	Ich habe die Zeitmaschine in diesen
471440	473440	Chocobock-Rechtswecker eingebaut,
473440	475440	damit ihr damit durch die Vergangenheit reisen könnt.
475440	477440	In ein Wecker?
477440	479440	Das klang logisch für mich.
479440	481440	Zeit, Wecker, so.
481440	483440	Ich verstehe.
483440	485440	Ja, aber das ist ja auch völlig egal.
485440	487440	Ich muss euch noch eine wichtige Sache sagen.
487440	489440	Während ihr in der Vergangenheit unterwegs seid,
489440	491440	läuft die Zeit hier weiter in der Gegenwart.
491440	493440	Das heißt, ihr müsst schnell wieder hier sein.
493440	495440	Oh, oh, oh, oh.
495440	497440	Ja, gut, okay.
497440	499440	Dann gibt mir eine schnellen Wecker.
499440	501440	Herr damit.
501440	503440	Ich muss euch noch über die Fragen des Zeitreisen.
503440	505440	Es gibt wichtige Sachen, die ich euch sagen muss.
505440	507440	Ihr dürft niemals...
507440	509440	Stürzt ihr?
509440	511440	Ja, aber eine ganz wichtige Sache muss ich euch noch sagen.
511440	513440	Ich höre einfach diesen Knopf hier.
513440	515440	Nein!
529440	531440	Hey, diesen Song hört man sich immer mal wieder gerne an.
531440	533440	Stimmt's?
533440	535440	MC SID
535440	537440	Ja, DJ, dann...
537440	539440	Ja, DJ, dann...
539440	541440	Oh, oh, oh.
541440	543440	Hilfe.
543440	545440	MC SID, Hilfe.
545440	547440	Hörst du? Hörst du?
547440	549440	Hörst du? Hörst du?
549440	551440	Da sind wir.
551440	553440	Wie sieht es denn aus?
553440	555440	Ja, cool.
555440	557440	Jetzt kann ich mit mir selber Esswertbewerbe veranstalten
557440	559440	und gucken, wer von mir selbst besser ist.
559440	561440	Es klingt erst ziemlich widerlich
561440	563440	und zweitens, weißt du überhaupt nicht,
563440	565440	was passiert, wenn du dein ich aus der Vergangenheit begegnest.
565440	567440	Das hat Jojo bestimmt gesagt.
567440	569440	Finde mir diesen kleinen Spaß,
569440	571440	mit mir selbst nicht gönnen willst.
571440	573440	Könntest du das Universum zerstören?
573440	575440	Ja.
575440	577440	Oh nein, gleich ist es so weit.
577440	579440	Gleich spielen wir ein ausländisches Lied,
579440	581440	was die Menschen da draußen gerne hören.
581440	583440	Wir müssen das schnell irgendwie ändern.
583440	585440	Ich weiß nicht, vielleicht kann ich hier drauf hauen.
585440	587440	Wir könnten uns selber überrumpeln
587440	589440	und bewusstlos schlagen.
589440	591440	Nein, aber das ist Zeitkonkino um.
591440	593440	Um die Technik einklinken
593440	595440	und einfach was überschreiben.
595440	597440	Wie denn?
597440	599440	Zum Beispiel mit der Musikbox, die ich vorsorglicherweise
599440	601440	beim mitgenommen habe.
601440	603440	Du weißt, die Musikbox vorsorglicherweise mitgenommen?
603440	605440	Natürlich.
605440	607440	Hast du die Musikbox bereit?
607440	609440	Sie ist standbar, ich muss nur noch das Kabel
609440	611440	im richtigen Moment reinschauen.
611440	613440	Okay, warte, unser nächstes Lied ist...
613440	615440	Warte, jetzt!
615440	617440	Zum gleichen Zeitpunkt
617440	619440	im FFM Studio der Gegenwart.
619440	621440	Das ist wirklich eine interessante Sache.
621440	623440	Ich muss schon sagen,
623440	625440	dieses ganze Gebaste hier,
625440	627440	das ist schon etwas seltsam,
627440	629440	aber ich denke, ich kann das noch etwas verbessern.
631440	633440	Wenn ich hier noch etwas anschließe
633440	635440	und dort,
635440	637440	das ist eine interessante Idee.
637440	639440	Diese Musik,
639440	641440	sie könnte die Menschen beherrschen.
641440	643440	Ich könnte der Herrscher
643440	645440	der Welt sein.
645440	647440	Die ganze Welt wäre mein Subjekt.
647440	649440	Hahahaha!
677440	679440	Hahahaha!
707440	709440	Hahahaha!
737440	739440	Hahahaha!
767440	769440	Hahahaha!
797440	799440	Hahahaha!
827440	829440	Hahahaha!
851440	853440	Zum gleichen Zeitpunkt
853440	855440	im FFM Studio der Vergangenheit.
855440	857440	Aber nun habe ich etwas
857440	859440	ganz Besonderes
859440	861440	vorbereitet.
861440	863440	Nämlich eine
863440	865440	Dollelied.
865440	867440	Und zwar werden dabei
867440	869440	alle Gäste
869440	871440	aus dem FFM Radio
871440	873440	und unsere Moderatorin
873440	875440	eine
875440	877440	Winzigkeit singen.
877440	879440	Oh, ist das schön.
879440	881440	Wie ist das nicht schön, FZ?
881440	883440	Wir alle werden singen zusammen
883440	885440	mit der liebsten, aller liebsten Gäste.
891440	893440	Wie lange müssen wir denn jetzt noch bleiben?
893440	895440	Das ist doch dieser Moment,
895440	897440	wir müssen mit all unseren Gästen
897440	899440	zusammen singen.
899440	901440	Ich weiß noch, wie toll wir gesungen haben.
901440	903440	Wir hätten eine große Medaille
903440	905440	bekommen sollen
905440	907440	für unsere genialen
907440	909440	Gesangskünste.
909440	911440	Du singst da hinten schon.
911440	913440	Du musst nicht hier auch noch singen.
913440	915440	Das ist doch ein schöner FFM Moment.
915440	917440	Ein Erlebnis.
917440	919440	Du kannst es nicht still und leise genießen.
919440	921440	Nein, ich kann das nur genießen,
921440	923440	wenn ich selber ein Teil davon bin.
923440	925440	Aber wir haben es doch aufgenommen.
925440	927440	Du kannst es dir doch immer anhören.
927440	929440	Aber das ist live, ich sehe es jetzt normal.
929440	931440	Eine andere Perspektive.
931440	933440	Das tut so weh.
933440	935440	Verhakt!
935440	937440	Er klingelt.
937440	939440	Er wagt.
939440	941440	Wir müssen wieder zurück.
941440	943440	Lass uns doch doch das Lied zu Ende.
943440	945440	Wie bedient man denn das Ding?
945440	947440	Das Lied ist doch gleich zu Ende.
947440	949440	Wo musst du denn draufdrücken?
949440	951440	Ich habe kein Bock mehr zu warten.
951440	953440	Nein, wir müssen...
953440	955440	Jojo hat doch gesagt...
955440	957440	Wir haben nicht so viel Zeit.
957440	959440	Natürlich.
959440	961440	Ich drücke jetzt.
961440	963440	Du musst da oben leihen.
963440	965440	Doch!
969440	971440	Au!
971440	973440	Nein!
973440	975440	Wir sind in der Uhrzeit gelandet.
975440	977440	Oh mein Gott, ein Uhr-Chocobo.
977440	979440	Oh mein Gott, drück doch mal drauf.
979440	981440	Wir sind in der falschen Zeit.
981440	983440	Er will uns eine Lebensgeschichte erzählen.
983440	985440	Nein!
985440	987440	Verhakt!
987440	989440	Oh Gott!
997440	999440	Das ist staubig.
1003440	1005440	Wo sind wir denn jetzt gelandet?
1005440	1007440	Sieht seltsam vertraut aus.
1007440	1009440	Du...
1009440	1011440	Ich glaube, wir sind zurück.
1011440	1013440	Zurück aus der Vergegenwart.
1013440	1015440	Oh Gott, ich glaube...
1015440	1017440	Ich habe die Musikbox liegen lassen.
1017440	1019440	Im FMV Radio 10.
1019440	1021440	Ich habe die Musikbox liegen lassen.
1021440	1023440	Wir verloren.
1023440	1025440	Macht doch nichts, wir sind doch jetzt wieder in unserer Zeit.
1025440	1027440	Ja, sieht so aus, gell? Das ist unser Studio.
1027440	1029440	Ach, mein Mikro.
1029440	1031440	Mein geliebtes verstaubtes Mikro.
1031440	1033440	Aber es ist mein Mikro.
1033440	1035440	Ein bisschen verstaubt, aber es ist immer noch mein Mikro.
1035440	1037440	Das war immer noch dieser widerliche Schokoladenfleck.
1037440	1039440	Der Schokoladenfleck? Ja, da hatte ich Hunger an dem Tag.
1039440	1041440	Da habe ich so viel Schokolade gegessen.
1041440	1043440	Mir ist immer noch schlecht.
1043440	1045440	Das riesige 3D-Hologramm von Jojo.
1045440	1047440	Ja.
1047440	1049440	Das riesige 3D-Hologramm von Jojo?
1049440	1051440	Das objektgemüssen-Geräuschen.
1051440	1053440	Ja!
1053440	1055440	Oh Gott, ich glaube...
1055440	1057440	Wir sind vielleicht in der Zukunft genannt.
1057440	1059440	Der Chocobock-Rechtswecker hat uns in die Zukunft geschickt.
1059440	1061440	Und jetzt ist Jojo der Herrscher in der Welt.
1061440	1063440	Und er ist alt.
1063440	1065440	Ein alter Mann.
1065440	1067440	Warum sollte Jojo der Herrscher der Welt?
1067440	1069440	Ein alter Mann ist der Herrscher der Welt.
1069440	1071440	Warum sollte Jojo der Herrscher der Welt sein?
1071440	1073440	Ich weiß es nicht.
1073440	1075440	Der ist nur verrückt und wahnsinnig.
1075440	1077440	Egal, drückt nochmal den Chocobock-Rechtswecker.
1077440	1079440	Wir müssen wieder zurück in unsere Gegenwart.
1079440	1081440	Du sagst das. Auf jeden Fall.
1081440	1083440	Wir hier möchte ich nicht bleiben.
1083440	1085440	Mach du, du kannst es hier...
1085440	1087440	Du hast es doch immer gemacht.
1087440	1089440	Ja, ich habe es doch immer gemacht.
1089440	1091440	Ich weiß auch nicht. Der krächt es doch sonst immer.
1091440	1093440	Der krächt es nicht mehr. Hallo.
1093440	1095440	Vielleicht müssen wir ihn ankrechten.
1095440	1097440	Krächzt!
1097440	1099440	Er macht nichts.
1099440	1101440	Er macht nichts.
1101440	1103440	Er ist die Batterie leer.
1103440	1105440	Oh Gott. Wir sind gefangen in der Zukunft.
1105440	1107440	Für immer.
1107440	1109440	Vielleicht ist es ja gar nicht so eine schlimme Zukunft.
1111440	1113440	Die Technologie beherrscht die Menschheit.
1115440	1117440	Jojo über alles.
1117440	1119440	Ah, ah, ah, ah.
1121440	1123440	Hilfe! Nein, ich bin hier weg.
1123440	1125440	Wenn Jojo jetzt...
1125440	1127440	wenn er jetzt immer noch lebt...
1127440	1129440	doch vielleicht mit dem Wecker...
1129440	1131940	Ja ja, die Technik, die ist doch so weit vor Ort geschritten,
1131940	1134440	da gibt es doch sicherlich eine Möglichkeit,
1134440	1136440	diesen Chocobo-Krechtswecker zu reparieren.
1136440	1138940	Oder wir fragen ihn einfach, ob er die Batterien austauschen kann.
1138940	1140940	Ja klar, los zu Jojo.
1141940	1147440	Und nun geht es weiter mit der Gerönenwäsche aus meiner Radiostation.
1187440	1192440	Und nun geht es weiter mit der Gerönenwäsche aus meiner Radiostation.
1217440	1221440	Und nun geht es weiter mit der Gerönenwäsche aus meiner Radiostation.
1247440	1251440	Und nun geht es weiter mit der Gerönenwäsche aus meiner Radiostation.
1277440	1281440	Und nun geht es weiter mit der Gerönenwäsche aus meiner Radiostation.
1307440	1310440	Und nun geht es weiter mit der Gerönenwäsche aus meiner Radiostation.
1337440	1340440	Hey, hey, hey, da sind wir wieder.
1340440	1343440	Was, was, was ist denn hier?
1343440	1346440	Wir dachten, wir kommen mal auf einen Besuch vorbei,
1346440	1348440	einen Klausch unter alten Freunden.
1348440	1350440	Existiert doch gar nicht mehr.
1350440	1353440	Uns ist ein kleines Missgeschick passiert.
1353440	1356440	Du weißt ja noch, diesen Chocobo-Krechts, was du immer, Wecker,
1356440	1357440	den du uns geschenkt hast.
1357440	1358440	Genau, der ist leider...
1358440	1359440	Den du uns gegeben hast.
1359440	1361440	Ja genau, der ist in uns gegeben, der ist kaputt.
1361440	1364440	Also wir sind irgendwie hier in die Zukunft gelandet.
1364440	1367440	Ich weiß auch nicht, wie, weißt du, wie...
1367440	1369440	Ich glaube die Batterien sind leer geworden.
1369440	1370440	Ist auch egal.
1370440	1372440	Auf jeden Fall kannst du uns den vielleicht reparieren,
1372440	1374440	dass wir wieder in die Gegenwart zurückkommen.
1374440	1375440	Raus, raus!
1375440	1377440	Jojo, hey Alter.
1377440	1380440	Du bist doch unser Freund, ich dachte, hier tun die doch auch.
1380440	1382440	Hey, hey, verschwindet, verschwindet!
1382440	1384440	Existiert gar nicht.
1384440	1387440	Geht aus meinem Kopf, aus meinem Kopf heraus.
1387440	1388440	Was soll das denn?
1388440	1389440	Wir wollen wieder zurück in die Gegenwart.
1389440	1390440	Hilf uns doch.
1390440	1391440	Hier, guck mich hier, der Chocobo-Krechts.
1391440	1393440	Ich weiß nicht, die Batterien fehlen oder irgendwie sowas.
1393440	1395440	Ich bild mir das nur ein.
1395440	1397440	Das ist wirklich, das kann nicht sein.
1397440	1399440	Die sind doch schon lange verschwunden.
1399440	1402440	Ich muss zu viel von meinen Kernwäsche-Wällen
1402440	1404440	abbekommen haben aus dieser Radiostation.
1404440	1407440	Kernwäsche-Wällen aus einer Radiostation?
1407440	1410440	DJ Donn und X-Sit existieren nicht mehr,
1410440	1412440	dass das kann nicht sein.
1412440	1414440	Ja, bei uns gibt's doch noch...
1414440	1417440	Hallo, Jojo, hier, wir stehen doch hier.
1417440	1420440	Du sollst unsere Zeitmaschine reparieren.
1420440	1423440	Chocobo-Krechts-Wäcker.
1423440	1426440	Zeitmaschine.
1426440	1429440	Das kann nicht sein, das kann nicht sein.
1429440	1433440	Das letzte Exemplar steht in meiner Vitrine.
1433440	1434440	Was für eine Vitrine?
1434440	1436440	Da drüben ist eine Vitrine.
1436440	1438440	Das ist unsere Chance, DJ Donn.
1438440	1440440	Wenn das Exemplar noch funktioniert, dann können wir hier weg.
1440440	1442440	Ich schlag einfach die Vitrine ein
1442440	1444440	und dann sind wir endlich weg aus dieser Zukunft
1444440	1446440	mit Gehirnwällen und Jojo.
1446440	1448440	Was, was, was soll das?
1448440	1449440	Alarm!
1449440	1451440	Lass die Laser, was du fandest, los.
1451440	1454440	Schießt auf alles, was sich bewegt.
1455440	1457440	Das ist ein neuer Chocobo-Krechtsäcker.
1457440	1460440	Ich weiß nicht genau, wo man da hier die Zeit einstellen muss.
1460440	1462440	Also hier stellt man das Jahr ein.
1462440	1464440	Schneller, schneller.
1464440	1466440	Ich verstehe, wie die Lasermaster passen
1466440	1468440	oder was auch immer dieser Jojo da gestrehen hat.
1468440	1469440	Wenigstens für die Uhrzeit.
1469440	1470440	Das ist so einfach.
1470440	1471440	Den Zeiger drehen.
1471440	1473440	Du musst den Zeiger drehen, wehen.
1473440	1474440	Ja, das ist nicht so einfach.
1474440	1476440	Ich kann das Ganze nicht im Zehnersystem eingehen.
1476440	1479440	Ich muss die Binominalkulfizienten erst errechnen.
1479440	1480440	Das kann doch nicht so kompliziert sein.
1480440	1481440	Eins bis Eins ist gut.
1481440	1483440	Ich kann mich nicht konzentrieren, wenn du mich zulaberst.
1483440	1484440	Ja, dann mach doch.
1484440	1486440	Die Lasermaster fanden.
1486440	1488440	Die Judges, da, endlich.
1488440	1490440	Nimm die Gefangen.
1490440	1494440	Alk, ich finde das gesetzt.
1494440	1498440	Sie sind festgenommen im Namen der Gesetzgarte Nr. 12.
1498440	1499440	Beide ich die Judges.
1499440	1501440	Zitt die Judges.
1501440	1502440	Ich glaube, ich komme langsam dahinter.
1502440	1504440	Wenn ich die Binominalkulfizienten
1504440	1507440	durch eine Konvergenzmatrix zur Basis 3 teile,
1507440	1509440	dann müsste es hinkommen.
1509440	1510440	Jetzt ist ja voll interessant.
1510440	1512440	Die Judges sind da und ich will wieder zurück in die Gegenwart.
1512440	1514440	Jetzt beeide ich durch den Knopf.
1514440	1515440	Nein!
1515440	1516440	Nicht zurück!
1516440	1519440	Meine Gedanken!
1523440	1524440	Das macht sich ja gut.
1524440	1526440	Ich denke, das werde ich schaffen.
1526440	1531440	Also, diese Gehirnwellen, das ist eine tolle Sache.
1531440	1535440	Naja, bis jetzt machen sie ja nur Kopfschmerzen eigentlich.
1535440	1538440	Schau mal, was du fanden gefällt.
1542440	1545440	Diese Zeitreisen, das macht auch immer auf irgendwas drauf fällt.
1545440	1548440	Meine 4 Tonne.
1548440	1551440	Oh, da seid ihr wieder.
1551440	1553440	Ihr seid zurückgekehrt.
1553440	1555440	Was machst du hier?
1555440	1558440	Was sollen diese ganzen Kabel an unseren Geräten?
1558440	1559440	Macht das weg?
1559440	1561440	Das ist für Antennen.
1561440	1563440	Du weißt ja gar nicht, was uns passiert ist.
1563440	1564440	Sie waren in der Zukunft.
1564440	1566440	Da hast du uns diesen neuen Chocobo-Krechtswecker gegeben.
1566440	1568440	Und du warst sowieso...
1568440	1569440	Da hängt Baalsch.
1569440	1570440	Da hängt Baalsch.
1570440	1572440	Und da tun und Bilder.
1572440	1574440	Das hört sich interessant an.
1574440	1576440	Daran sollte ich weiterarbeiten.
1576440	1578440	Aber zeig mir mal diesen Chocobo weg.
1578440	1580440	Der ist interessant.
1580440	1583440	Ich glaube, den werde ich mal näher untersuchen.
1583440	1585440	Am besten in deinem Labor.
1585440	1586440	Tschüss, Jojo.
1586440	1588440	Wiedersehen.
1590440	1594440	Ich verstehe dadurch, dass wir ja nicht in der Gegenwart waren,
1594440	1595440	sondern...
1595440	1596440	Welcher Gegenwart?
1596440	1598440	Ich meine, der Gegenwart für jetzt sind.
1598440	1599440	Genau.
1599440	1602440	Aus der Vergangenheit sind wir gesprungen in die Zukunft
1602440	1605440	und waren deswegen nicht in der Gegenwart.
1605440	1608440	Deshalb, Jojo, es macht Phantasien in so ein endlich gestiegen sind
1608440	1611440	und er überall mit seinen Glirnwellen
1611440	1615440	und unserer Radiostation die Welt beherrscht hat.
